record_id,subscriber_msisdn,recipient_number,event_timestamp,transaction_type,amount_paid,service_status,location_cell,session_duration_sec,network_layer,user_agent_device,notes_field
REC-100278,tel:+255-714-023975,0714018632,2023/11/04,BUNDLE_PURCHASE,"TZS 45,379.13/=",null,ARUSHA,360,4G LTE,Transsion Infinix Hot 30,Flagged for KYC update; verified by agent
REC-100152,+255 714 009 590,tel:+255-714-010001,11/23/2023 03:53 PM,TIGO_PESA_CASH_IN,"-143,214.03",Terminated,dar-es-salaam,30s,3G WCDMA,Nokia 105 (Feature Phone),"USSD session timeout, retry OK"
REC-102431,+255(0)714007398,tel:+255-714-011782,1701207456,DATA_RECHARGE,"TZS 116,504.40/=",ACTV,ARUSHA,1800,5G NR,Unknown,None
REC-100233,0714-000-274,+255(0)714012878,11/16/2023 06:51 AM,TIGO_PESA_CASH_OUT,,Suspended,Mbeya,120,4G,Samsung Galaxy A14; Android 13,"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-102130,+255/714/026715,+255 714 000 411,02-12-2023 05:02:33,SMS_PACK,"TZS 12,262.87/=",suspnded,mwanza,30s,unknown,Transsion Infinix Hot 30,"VIP Subscriber, priority routing"
REC-101310,+255 714 022 194,+255(0)714033291,17-11-2023 13:55:26,TIGO_PESA_CASH_OUT,"TZS 124,631.10/=",Suspended,Mbeya,0,5G NR,Transsion Infinix Hot 30,Flagged for KYC update; verified by agent
REC-101779,255714021372,  714006439  ,2023-11-10 09:41:04,DATA_RECHARGE,"TZS 38,593.64/=",UNKNOWN,Mwanza,120,4G LTE,Tecno Spark 10 Pro,Flagged for KYC update; verified by agent
REC-100149,0714-014-385,0714024112,"Nov 27, 2023 09:40",SMS_PACK,  109247  ,UNKNOWN,Arusha (CBD),1800,5G NR,Nokia 105 (Feature Phone),"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-102251,+255 714 024 386,  714030003  ,11/13/2023 10:02 AM,TIGO_PESA_CASH_IN,$ 33.77 USD,suspnded,Morogoro,02:15,4G,Transsion Infinix Hot 30,Flagged for KYC update; verified by agent
REC-101388,+255 714 001 644,+255 714 003 836,13-11-2023 06:36:53,VOICE_CALL,"126,800.3600",suspnded,DODOMA (Capital),-15,5G NR,Samsung Galaxy A14; Android 13,"VIP Subscriber, priority routing"
REC-100596,0714-012-193,  714010412  ,"Nov 11, 2023 07:18",SMS_PACK,"-56,961.03",UNKNOWN,Morogoro,120,unknown,Unknown,"USSD session timeout, retry OK"
REC-102439,N/A,0714025208,2023-11-22T18:12:07+03:00,DATA_RECHARGE,"TZS 81,873.11/=",PENDING_KYC,Mbeya,-15,5G NR,Huawei P40 Lite,None
REC-100058,0000000000,255714020550,"Dec 04, 2023 02:29",SMS_PACK,"15,335.4200",TERMINATED,,0,4G,"iPhone 13,2 (iOS 16.5)",Flagged for KYC update; verified by agent
REC-101103,0714-015-892,+255 714 009 864,2023/11/04,VOICE_CALL,$ 52.09 USD,CHURNED,Arusha,30s,unknown,Nokia 105 (Feature Phone),"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-101578,0714-014-385,+255/714/016166,21-11-2023 04:16:07,DATA_RECHARGE,$ 24.04 USD,null,  Dar es Salaam  ,02:15,5G NR,Unknown,Standard call; cell handover success
REC-100865,0714019865,0714-026-852,11/16/2023 01:46 AM,DATA_RECHARGE,"136,203.03",TERMINATED,dar-es-salaam,120,unknown,Huawei P40 Lite,"USSD session timeout, retry OK"
REC-102257,+255/714/033976,+255 714 024 249,11/11/2023 11:24 PM,VOICE_CALL,"-33,513.15",  active  ,Mwanza,-15,4G LTE,Nokia 105 (Feature Phone),"USSD session timeout, retry OK"
REC-101220,  714008083  ,  714008631  ,30-11-2023 07:55:17,DATA_RECHARGE,"TZS 41,844.09/=",ACTIVE,N/A,120,LTE-A,Samsung Galaxy A14; Android 13,None
REC-101251,tel:+255-714-024934,+255 714 001 370,2023-11-24 10:07:14,BUNDLE_PURCHASE,$ 51.39 USD,CHURNED,Dar es Salaam,1800,4G,"iPhone 13,2 (iOS 16.5)","VIP Subscriber, priority routing"
REC-101657,tel:+255-714-017399,N/A,21-11-2023 21:55:04,SMS_PACK,"145,655.38",SUSPENDED,Arusha﻿,30s,3G WCDMA,Samsung Galaxy A14; Android 13,"VIP Subscriber, priority routing"
REC-102137,255714025893,0714-017-536,11/19/2023 04:35 AM,DATA_RECHARGE,898.08,TERMINATED,mwanza,0,4G LTE,Nokia 105 (Feature Phone),None
REC-102296,255714020413,0714-019-454,2023-11-11 07:57:26,TIGO_PESA_CASH_OUT,"58,940.75",null,mwanza,360,5G NR,"iPhone 13,2 (iOS 16.5)","VIP Subscriber, priority routing"
REC-101573,0714012193,  714023153  ,2023-11-11 19:46:17,SMS_PACK,"58,922.99",churn,Mbeya,02:15,unknown,"iPhone 13,2 (iOS 16.5)",Standard call; cell handover success
REC-100220,255714003562,0714-010-960,11/10/2023 11:20 PM,SMS_PACK,"TZS 148,944.55/=",UNKNOWN,Morogoro,-15,2G GSM,Nokia 105 (Feature Phone),Flagged for KYC update; verified by agent
REC-102165,+255(0)714030962,0714-005-480,04-11-2023 14:05:54,VOICE_CALL,"TZS 79,277.88/=",CHURNED,Arusha (CBD),-15,3G WCDMA,Huawei P40 Lite,Standard call; cell handover success
REC-101070,+255 714 033 017,0714-015-481,12-11-2023 21:00:49,TIGO_PESA_CASH_IN,  147553  ,ACTV,N/A,02:15,2G GSM,Unknown,None
REC-100018,+255/714/032469,0714-026-304,14-11-2023 21:15:21,TIGO_PESA_CASH_OUT,"TZS 135,415.21/=",ACTIVE,DODOMA (Capital),360,unknown,Unknown,"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-100237,255714032469,+255/714/028085,11/26/2023 11:43 AM,TIGO_PESA_CASH_IN,NaN,ACTV,Morogoro,0,4G,Samsung Galaxy A14; Android 13,Flagged for KYC update; verified by agent
REC-100713,tel:+255-714-018632,255714003836,11/08/2023 07:53 PM,TIGO_PESA_CASH_IN,"-136,432.19",suspnded,Mwanza,-15,4G LTE,Transsion Infinix Hot 30,Flagged for KYC update; verified by agent
REC-100779,0714033017,+255(0)714014659,1700932004,TIGO_PESA_CASH_IN,$ 54.77 USD,ACTIVE,Mbeya,120,4G LTE,Nokia 105 (Feature Phone),
REC-101441,0714-010-549,  714033839  ,11/18/2023 11:19 PM,TIGO_PESA_CASH_OUT,$ 54.92 USD,Term,Mwanza Rock City,-15,3G WCDMA,Unknown,"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-100004,+255(0)714029044,+255/714/021920,07-11-2023 21:15:35,VOICE_CALL,"99,358.8700",suspnded,  Dar es Salaam  ,02:15,5G NR,Transsion Infinix Hot 30,
REC-100193,N/A,255714000137,"Nov 20, 2023 12:09",TIGO_PESA_CASH_OUT,"50,543.0700",ACTV,mwanza,30s,2G GSM,Nokia 105 (Feature Phone),Flagged for KYC update; verified by agent
REC-101037,0000000000,+255 714 033 428,11/07/2023 07:16 AM,TIGO_PESA_CASH_IN,  71756  ,  active  ,,30s,4G LTE,Nokia 105 (Feature Phone),"USSD session timeout, retry OK"
REC-100247,0000000000,0714-026-715,1700729162,TIGO_PESA_CASH_IN,,SUSPENDED,ARUSHA,120,2G GSM,Tecno Spark 10 Pro,None
REC-101176,+255 714 009 316,N/A,2023-11-23 03:29:09,TIGO_PESA_CASH_IN,"TZS 59,462.71/=",Terminated,Dar es Salaam,45,4G,Transsion Infinix Hot 30,Standard call; cell handover success
REC-102011,+255/714/009179,N/A,"Nov 24, 2023 19:46",SMS_PACK,"TZS 19,716.09/=",Active,,45,4G LTE,Huawei P40 Lite,"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-100614,+255(0)714004795,0714-025-345,12/04/2023 03:26 AM,BUNDLE_PURCHASE,"143,633.87",Term,N/A,360,unknown,Nokia 105 (Feature Phone),"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-101773,  714024523  ,  714018632  ,1700267616,SMS_PACK,"TZS 2,932.12/=",churn,Mwanza,1800,2G GSM,"iPhone 13,2 (iOS 16.5)","VIP Subscriber, priority routing"
REC-102209,0714008220,+255 714 027 126,"Nov 04, 2023 15:13",TIGO_PESA_CASH_OUT,$ 25.38 USD,  active  ,N/A,02:15,4G,Samsung Galaxy A14; Android 13,"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-102072,0714017262,0714-007-261,1701300973,TIGO_PESA_CASH_OUT,FREE,Active,ARUSHA,45,4G,Nokia 105 (Feature Phone),
REC-101889,255714002192,255714016029,11/19/2023 10:06 AM,DATA_RECHARGE,"130,348.78",Active,  Dar es Salaam  ,1800,3G WCDMA,"iPhone 13,2 (iOS 16.5)","Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-102329,tel:+255-714-026715,0714003973,2023-11-29 02:37:13,DATA_RECHARGE,  47871  ,,dar-es-salaam,02:15,unknown,Transsion Infinix Hot 30,"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-102004,tel:+255-714-000548,0714-021-509,2023/11/04,DATA_RECHARGE,"147,968.82",CHURNED,Arusha (CBD),N/A,2G GSM,"iPhone 13,2 (iOS 16.5)",
REC-101641,tel:+255-714-014248,+255(0)714002740,12/01/2023 01:23 PM,VOICE_CALL,  145591  ,TERMINATED,Dodoma,30s,2G GSM,Huawei P40 Lite,"USSD session timeout, retry OK"
REC-100183,tel:+255-714-029729,+255/714/002740,1699492169,TIGO_PESA_CASH_OUT,$ 22.88 USD,Active,N/A,-15,LTE-A,"iPhone 13,2 (iOS 16.5)","VIP Subscriber, priority routing"
REC-100073,tel:+255-714-011508,+255(0)714029866,2023/11/04,BUNDLE_PURCHASE,"TZS 5,866.92/=",Terminated,Arusha﻿,0,3G WCDMA,Samsung Galaxy A14; Android 13,None
REC-101899,N/A,  714008494  ,11/17/2023 06:57 AM,DATA_RECHARGE,"TZS 106,155.95/=",churn,DAR ES SALAAM,-15,4G,"iPhone 13,2 (iOS 16.5)","VIP Subscriber, priority routing"
REC-102492,tel:+255-714-021509,255714014248,2023-11-15 07:12:37,TIGO_PESA_CASH_OUT,  54408  ,Suspended,Mbeya,120,unknown,Huawei P40 Lite,
REC-102335,+255 714 027 400,tel:+255-714-024249,11/12/2023 02:40 PM,TIGO_PESA_CASH_OUT,NaN,Active,ARUSHA,30s,2G GSM,Samsung Galaxy A14; Android 13,
REC-100327,tel:+255-714-023016,0714-010-686,19-11-2023 20:46:37,TIGO_PESA_CASH_OUT,"25,711.61",suspnded,N/A,02:15,5G NR,Unknown,"USSD session timeout, retry OK"
REC-101902,+255/714/013974,0714-014-796,1699689926,DATA_RECHARGE,"TZS 20,784.68/=",Active,DAR ES SALAAM,30s,4G,Unknown,Standard call; cell handover success
REC-100593,+255(0)714030825,+255(0)714004384,2023-11-29 08:21:46,BUNDLE_PURCHASE,"47,181.74",SUSPENDED,Dar es Salaam,-15,unknown,Huawei P40 Lite,Standard call; cell handover success
REC-102263,0714-017-536,  714017125  ,11/17/2023 02:55 AM,SMS_PACK,  140782  ,Terminated,ARUSHA,120,4G LTE,Transsion Infinix Hot 30,Standard call; cell handover success
REC-101435,  714016166  ,+255(0)714002466,"Nov 04, 2023 17:35",TIGO_PESA_CASH_OUT,  38836  ,  active  ,ZNZ,360,2G GSM,Nokia 105 (Feature Phone),"USSD session timeout, retry OK"
REC-101463,+255 714 012 741,+255 714 019 728,2023-11-25 16:49:01,DATA_RECHARGE,"80,561.82",null,dar-es-salaam,30s,2G GSM,Nokia 105 (Feature Phone),"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-102114,0000000000,+255(0)714033976,"Nov 25, 2023 14:57",BUNDLE_PURCHASE,"TZS 77,809.88/=",TERMINATED,Mwanza Rock City,-15,LTE-A,Tecno Spark 10 Pro,None
REC-101736,255714013974,N/A,1699330237,TIGO_PESA_CASH_OUT,FREE,churn,mwanza,120,LTE-A,Huawei P40 Lite,
REC-100702,+255 714 032 469,0000000000,2023-11-07 01:21:24,VOICE_CALL,  147051  ,,Dodoma ,45,LTE-A,Nokia 105 (Feature Phone),"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-101033,+255 714 007 535,0714-005-069,2023-12-04 05:30:38,TIGO_PESA_CASH_OUT,"125,770.64",null,Morogoro,120,3G WCDMA,"iPhone 13,2 (iOS 16.5)",None
REC-101302,N/A,+255 714 000 548,2023-11-20T13:43:38+03:00,VOICE_CALL,  142734  ,suspnded,,1800,3G WCDMA,Nokia 105 (Feature Phone),Standard call; cell handover success
REC-102025,255714029318,+255 714 017 262,1701436410,TIGO_PESA_CASH_IN,$ 57.58 USD,Term,Dar es Salaam,0,LTE-A,Tecno Spark 10 Pro,"VIP Subscriber, priority routing"
REC-100008,+255 714 017 810,+255 714 017 262,2023-11-12 06:36:53,SMS_PACK,"TZS 63,612.92/=",churn,Tanga,N/A,2G GSM,Tecno Spark 10 Pro,Standard call; cell handover success
REC-101820,+255(0)714025619,0714-003-014,2023-11-09 09:02:07,BUNDLE_PURCHASE,"TZS 28,248.48/=",CHURNED,Dodoma ,N/A,4G,"iPhone 13,2 (iOS 16.5)",Flagged for KYC update; verified by agent
REC-102343,+255(0)714000137,+255/714/002192,11-11-2023 04:41:07,BUNDLE_PURCHASE,FREE,  active  ,Dodoma ,45,3G WCDMA,Huawei P40 Lite,
REC-102441,0714022194,0714-022-879,1699397282,TIGO_PESA_CASH_IN,"138,937.32",PENDING_KYC,,30s,3G WCDMA,Nokia 105 (Feature Phone),Standard call; cell handover success
REC-100466,0714-033-428,0714028496,14-11-2023 06:01:07,BUNDLE_PURCHASE,  59199  ,actve,Arusha,1800,unknown,Transsion Infinix Hot 30,Flagged for KYC update; verified by agent
REC-100148,  714018358  ,  714022057  ,11/16/2023 06:24 AM,VOICE_CALL,  86099  ,Suspended,Dar es Salaam,N/A,5G NR,Transsion Infinix Hot 30,Flagged for KYC update; verified by agent
REC-102067,+255 714 016 851,+255 714 006 439,2023-11-16 23:37:28,SMS_PACK,"107,732.0700",ACTIVE,Zanzibar,0,3G WCDMA,"iPhone 13,2 (iOS 16.5)","USSD session timeout, retry OK"
REC-100766,255714003151,0000000000,1700769905,BUNDLE_PURCHASE,"29,635.1100",ACTV,,0,5G NR,Transsion Infinix Hot 30,
REC-101199,0714013837,N/A,1700634054,BUNDLE_PURCHASE,$ 48.90 USD,PENDING_KYC,Dar es Salaam,1800,unknown,Nokia 105 (Feature Phone),None
REC-101965,0714-004-110,  714021509  ,2023-12-04 07:54:32,SMS_PACK,NaN,pending,"Stone Town, Zanzibar",02:15,3G WCDMA,Nokia 105 (Feature Phone),"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-101964,0714021920,  714016303  ,1700294805,TIGO_PESA_CASH_IN,"56,838.25",Terminated,Arusha﻿,N/A,4G LTE,Unknown,
REC-101927,0714002055,0000000000,2023-12-03 05:34:38,VOICE_CALL,$ 12.48 USD,Active,dar-es-salaam,30s,unknown,Transsion Infinix Hot 30,"VIP Subscriber, priority routing"
REC-100578,+255/714/010275,255714019865,1700870803,SMS_PACK,"127,220.61",PENDING_KYC,"Stone Town, Zanzibar",1800,5G NR,Samsung Galaxy A14; Android 13,"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-101957,+255(0)714011234,  714022331  ,15-11-2023 11:57:01,VOICE_CALL,NaN,ACTV,Tanga,02:15,3G WCDMA,"iPhone 13,2 (iOS 16.5)",
REC-102409,  714020824  ,+255 714 007 672,12/02/2023 12:19 PM,TIGO_PESA_CASH_OUT,  18109  ,Active,,N/A,LTE-A,Nokia 105 (Feature Phone),Flagged for KYC update; verified by agent
REC-100468,tel:+255-714-032606,0714-001-233,"Nov 23, 2023 12:09",BUNDLE_PURCHASE,  1054  ,Pending_Kyc​,"Stone Town, Zanzibar",02:15,3G WCDMA,Unknown,
REC-100432,0714-021-235,+255 714 013 563,1700393025,SMS_PACK,  128744  ,TERMINATED,Dodoma ,0,3G WCDMA,"iPhone 13,2 (iOS 16.5)","USSD session timeout, retry OK"
REC-100154,0714-007-809,+255 714 022 331,11/27/2023 10:36 AM,VOICE_CALL,"TZS 102,338.20/=",null,ARUSHA,02:15,LTE-A,Transsion Infinix Hot 30,"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-100347,+255 714 003 151,N/A,11/07/2023 02:52 PM,TIGO_PESA_CASH_IN,"TZS 33,654.65/=",Active,DODOMA (Capital),02:15,2G GSM,Nokia 105 (Feature Phone),Standard call; cell handover success
REC-101068,0714-007-124,0714-008-494,2023-11-22 03:37:52,TIGO_PESA_CASH_OUT,"82,456.7200",Terminated,Arusha (CBD),02:15,4G,Transsion Infinix Hot 30,"VIP Subscriber, priority routing"
REC-100334,+255(0)714020276,255714019043,12/03/2023 12:55 AM,SMS_PACK,"TZS 134,784.88/=",TERMINATED,DODOMA (Capital),120,2G GSM,Transsion Infinix Hot 30,"USSD session timeout, retry OK"
REC-101963,+255(0)714012330,+255 714 033 976,11/11/2023 10:23 AM,DATA_RECHARGE,570.3400,Suspended,Arusha,120,4G LTE,Transsion Infinix Hot 30,
REC-101756,+255 714 025 345,255714015481,2023-11-07 11:30:58,VOICE_CALL,"TZS 60,631.76/=",ACTIVE,"Stone Town, Zanzibar",120,unknown,Huawei P40 Lite,Standard call; cell handover success
REC-102106,0714-028-359,0714-010-001,23-11-2023 03:17:14,BUNDLE_PURCHASE,$ 56.69 USD,Term,Dar es Salaam,N/A,5G NR,"iPhone 13,2 (iOS 16.5)","USSD session timeout, retry OK"
REC-100782,  714024386  ,+255(0)714019043,2023-11-14 16:36:50,DATA_RECHARGE,$ 58.31 USD,ACTIVE,Dodoma,30s,4G LTE,Tecno Spark 10 Pro,"USSD session timeout, retry OK"
REC-101594,+255(0)714017125,0714012878,2023-11-07 01:04:09,BUNDLE_PURCHASE,"TZS 127,826.08/=",Terminated,Tanga,0,5G NR,Transsion Infinix Hot 30,"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-101700,0714-000-274,tel:+255-714-010960,11/26/2023 08:46 AM,VOICE_CALL,$ 44.26 USD,pending,"Stone Town, Zanzibar",30s,5G NR,Tecno Spark 10 Pro,Flagged for KYC update; verified by agent
REC-101369,  714033017  ,0714-034-113,"Dec 04, 2023 08:59",BUNDLE_PURCHASE,$ 30.87 USD,,Zanzibar,45,4G LTE,Samsung Galaxy A14; Android 13,"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-100905,255714008768,255714014385,2023-11-20 02:43:49,SMS_PACK,"85,014.20",ACTIVE,Mwanza,120,unknown,Huawei P40 Lite,None
REC-100365,+255/714/020002,+255 714 014 111,2023-11-15 14:06:55,TIGO_PESA_CASH_IN,"47,873.30",TERMINATED,Tanga,02:15,5G NR,Transsion Infinix Hot 30,None
REC-102401,0714-021-098,0714016577,"Nov 20, 2023 17:05",SMS_PACK,$ 13.96 USD,Term,Tanga,N/A,LTE-A,Tecno Spark 10 Pro,"USSD session timeout, retry OK"
REC-100089,+255 714 003 973,0714026030,12/03/2023 07:53 AM,VOICE_CALL,"TZS 68,074.81/=",Active,,1800,5G NR,Transsion Infinix Hot 30,
REC-100910,+255 714 029 866,+255(0)714032469,1699141193,TIGO_PESA_CASH_IN,"TZS 62,737.29/=",  active  ,Dar es Salaam,360,LTE-A,"iPhone 13,2 (iOS 16.5)",Flagged for KYC update; verified by agent
REC-100207,+255/714/006439,+255(0)714010960,2023-11-04T23:23:15+03:00,TIGO_PESA_CASH_OUT,"20,911.9400",UNKNOWN,N/A,N/A,3G WCDMA,Nokia 105 (Feature Phone),"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-101013,+255/714/006713,0714-004-932,2023-11-21 16:35:17,BUNDLE_PURCHASE,"TZS 90,339.98/=",UNKNOWN,ZNZ,-15,unknown,Huawei P40 Lite,"USSD session timeout, retry OK"
REC-101714,0714-001-096,+255(0)714009727,2023-11-15 10:33:53,DATA_RECHARGE,"134,863.46",Suspended,Arusha﻿,120,4G,Samsung Galaxy A14; Android 13,Flagged for KYC update; verified by agent
REC-101364,255714024797,0714-002-192,12/04/2023 01:34 AM,BUNDLE_PURCHASE,$ 2.47 USD,Pending_Kyc​,DODOMA (Capital),1800,3G WCDMA,Nokia 105 (Feature Phone),Flagged for KYC update; verified by agent
REC-101633,0714-024-249,N/A,2023-11-06 05:10:21,VOICE_CALL,"-89,386.24",PENDING_KYC,Arusha,0,2G GSM,Tecno Spark 10 Pro,Flagged for KYC update; verified by agent
REC-100408,+255 714 007 124,+255(0)714022879,1699679273,TIGO_PESA_CASH_IN,FREE,ACTV,Dodoma ,45,LTE-A,Huawei P40 Lite,Flagged for KYC update; verified by agent
REC-101666,+255/714/030825,255714015481,29-11-2023 07:09:25,TIGO_PESA_CASH_IN,"118,620.98",pending,dar-es-salaam,45,2G GSM,Samsung Galaxy A14; Android 13,
REC-101874,  714028633  ,+255(0)714032743,1701544353,SMS_PACK,FREE,pending,Mbeya,-15,unknown,"iPhone 13,2 (iOS 16.5)",Flagged for KYC update; verified by agent
REC-102143,N/A,+255 714 026 715,2023-11-06T12:03:05+03:00,SMS_PACK,"TZS 8,795.33/=",null,dar-es-salaam,360,unknown,Transsion Infinix Hot 30,Flagged for KYC update; verified by agent
REC-101592,  714008220  ,+255 714 032 332,2023/11/04,DATA_RECHARGE,"64,127.00",null,Arusha﻿,30s,2G GSM,Tecno Spark 10 Pro,
REC-100394,+255/714/016988,tel:+255-714-028907,2023-11-05 00:18:42,BUNDLE_PURCHASE,"TZS 96,517.07/=",,DODOMA (Capital),0,unknown,Samsung Galaxy A14; Android 13,None
REC-102345,+255 714 001 096,255714017947,16-11-2023 22:24:20,SMS_PACK,"19,770.24",SUSPENDED,Arusha (CBD),-15,4G LTE,"iPhone 13,2 (iOS 16.5)","Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-101945,  714011645  ,  714030551  ,09-11-2023 03:36:44,SMS_PACK,$ 15.91 USD,PENDING_KYC,Zanzibar,360,LTE-A,Nokia 105 (Feature Phone),Flagged for KYC update; verified by agent
REC-101528,+255/714/016166,+255/714/011645,03-12-2023 09:20:14,TIGO_PESA_CASH_OUT,$ 11.58 USD,Pending_Kyc​,Dar es Salaam,1800,3G WCDMA,Unknown,"VIP Subscriber, priority routing"
REC-100289,tel:+255-714-021783,255714021235,2023-11-29T08:15:42+03:00,SMS_PACK,"92,845.84",actve,"Stone Town, Zanzibar",120,2G GSM,"iPhone 13,2 (iOS 16.5)",None
REC-100455,0714025619,0000000000,1700313028,DATA_RECHARGE,NaN,Terminated,Morogoro,360,4G LTE,Nokia 105 (Feature Phone),"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-100977,0714021509,+255 714 026 441,1701622262,TIGO_PESA_CASH_IN,"TZS 74,144.47/=",UNKNOWN,"Stone Town, Zanzibar",1800,5G NR,Nokia 105 (Feature Phone),"USSD session timeout, retry OK"
REC-100625,+255/714/033565,+255/714/011919,16-11-2023 00:02:54,VOICE_CALL,  116475  ,actve,N/A,N/A,2G GSM,Samsung Galaxy A14; Android 13,"VIP Subscriber, priority routing"
REC-101430,N/A,+255 714 000 548,"Nov 15, 2023 04:01",SMS_PACK,"134,822.23",Active,Zanzibar,45,4G,Unknown,Flagged for KYC update; verified by agent
REC-101303,0714-025-071,0000000000,"Nov 18, 2023 23:34",BUNDLE_PURCHASE,"50,989.2800",  active  ,N/A,0,5G NR,Tecno Spark 10 Pro,"Customer stated: ""Cannot connect to 4G in Posta area, please help"""
REC-100291,N/A,+255/714/003014,"Nov 11, 2023 17:59",VOICE_CALL,"TZS 117,039.17/=",actve,Mwanza,120,3G WCDMA,Tecno Spark 10 Pro,"USSD session timeout, retry OK"
REC-101944,0714-016-166,+255 714 018 358,08-11-2023 01:01:34,VOICE_CALL,"TZS 134,295.77/=",Terminated,Mwanza Rock City,120,5G NR,Samsung Galaxy A14; Android 13,Standard call; cell handover success
REC-100159,0000000000,0714006439,2023/11/04,TIGO_PESA_CASH_IN,"57,844.37",TERMINATED,Mwanza Rock City,360,2G GSM,Nokia 105 (Feature Phone),Standard call; cell handover success
REC-101607,0714-020-276,0000000000,2023/11/04,TIGO_PESA_CASH_IN,"TZS 119,323.35/=",Pending_Kyc​,ARUSHA,1800,3G WCDMA,Huawei P40 Lite,"VIP Subscriber, priority routing"
REC-100245,255714027400,+255(0)714024934,01-12-2023 23:15:12,BUNDLE_PURCHASE,"48,579.86",ACTIVE,Mwanza Rock City,120,4G LTE,Unknown,None
REC-100458,+255 714 018 495,0000000000,2023/11/04,DATA_RECHARGE,"125,723.3300",churn,Arusha﻿,N/A,LTE-A,Nokia 105 (Feature Phone),Flagged for KYC update; verified by agent
REC-101885,+255/714/003973,255714019454,10-11-2023 11:39:38,BUNDLE_PURCHASE,,PENDING_KYC,Dodoma ,0,4G LTE,"iPhone 13,2 (iOS 16.5)","USSD session timeout, retry OK"
REC-100763,0000000000,+255(0)714026030,2023-11-27 05:59:23,TIGO_PESA_CASH_OUT,  47322  ,churn,ARUSHA,-15,unknown,Tecno Spark 10 Pro,
REC-101961,+255(0)714003288,+255 714 023 427,2023-11-16 07:56:31,DATA_RECHARGE,"TZS 56,363.93/=",Pending_Kyc​,dar-es-salaam,-15,4G LTE,Samsung Galaxy A14; Android 13,
REC-101715,+255 714 008 494,0714-012-467,11/20/2023 02:18 PM,TIGO_PESA_CASH_IN,"TZS 128,099.30/=",suspnded,Mwanza Rock City,360,5G NR,Unknown,
REC-100206,+255(0)714020824,0714004795,30-11-2023 14:18:52,SMS_PACK,NaN,SUSPENDED,Mbeya,45,3G WCDMA,Tecno Spark 10 Pro,Flagged for KYC update; verified by agent
REC-100823,N/A,+255(0)714030277,2023-11-29 17:15:39,SMS_PACK,"TZS 96,150.15/=",PENDING_KYC,Arusha﻿,45,5G NR,Transsion Infinix Hot 30,"VIP Subscriber, priority routing"
REC-101214,  714031373  ,+255 714 014 111,2023-11-24T21:45:25+03:00,VOICE_CALL,"98,855.68",Active,Arusha,0,4G LTE,Huawei P40 Lite,"VIP Subscriber, priority routing"
