transaction_id,timestamp,sender_msisdn,recipient_identifier,channel,transaction_type,amount_tzs,fee_revenue_tzs,cell_id,status,failure_reason
TPESA-3000986,2026-09-04 21:30:46,+25571***749,+25565770310,USSD_*150*01#,P2P_TRANSFER,177400.0,2661.0,TZ-DAR-008,SUCCESS,NONE
TPESA-3000987,2026-09-05 11:46:01,+25567***463,+25575544095,TIGO_PESA_APP,CASH_OUT_WAKALA,270900.0,4063.5,TZ-DOM-001,SUCCESS,NONE
TPESA-3000988,2026-09-01 19:11:39,+25567***588,TILL-574698,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,143700.0,1149.6,TZ-PEM-001,SUCCESS,NONE
TPESA-3000989,2026-09-03 08:39:07,+25565***181,+25576873354,TIGO_PESA_APP,P2P_TRANSFER,128800.0,1932.0,TZ-DAR-003,SUCCESS,NONE
TPESA-3000990,2026-09-01 09:01:48,+25571***464,+25574545909,TIGO_PESA_APP,P2P_TRANSFER,22400.0,0.0,TZ-PWA-002,FAILED,INSUFFICIENT_FUNDS
TPESA-3000991,2026-09-07 13:48:16,+25577***280,+25567535694,USSD_*150*01#,CASH_OUT_WAKALA,481600.0,7224.0,TZ-KIG-001,SUCCESS,NONE
TPESA-3000992,2026-09-04 18:18:21,+25567***550,+25574676369,USSD_*150*01#,P2P_TRANSFER,117600.0,1764.0,TZ-DAR-013,SUCCESS,NONE
TPESA-3000993,2026-09-03 22:47:35,+25577***646,+25577545195,USSD_*150*01#,CASH_OUT_WAKALA,316700.0,4750.5,TZ-KIG-001,SUCCESS,NONE
TPESA-3000994,2026-09-03 13:06:32,+25565***715,+25571397091,TIGO_PESA_APP,P2P_TRANSFER,191500.0,2872.5,TZ-ARU-003,SUCCESS,NONE
TPESA-3000995,2026-09-05 06:17:42,+25565***821,+25565759573,TIGO_PESA_APP,CASH_OUT_WAKALA,183900.0,2758.5,TZ-TND-001,SUCCESS,NONE
TPESA-3000996,2026-09-07 13:05:03,+25577***879,+25577136967,USSD_*150*01#,BANK_TO_WALLET_DEPOSIT,86100.0,1291.5,TZ-ZNZ-002,SUCCESS,NONE
TPESA-3000997,2026-09-02 14:58:26,+25565***215,TILL-539336,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,27800.0,222.4,TZ-KIL-002,SUCCESS,NONE
TPESA-3000998,2026-09-06 13:15:53,+25577***736,+25565428809,USSD_*150*01#,CASH_OUT_WAKALA,56100.0,841.5,TZ-DAR-012,SUCCESS,NONE
TPESA-3000999,2026-09-06 17:34:40,+25577***646,+25567921113,USSD_*150*01#,P2P_TRANSFER,116400.0,1746.0,TZ-KIG-001,SUCCESS,NONE
TPESA-3001000,2026-09-03 10:12:19,+25577***949,+25567116391,USSD_*150*01#,CASH_OUT_WAKALA,266800.0,4002.0,TZ-TND-001,SUCCESS,NONE
TPESA-3001001,2026-09-06 22:53:55,+25567***598,+25575100860,USSD_*150*01#,P2P_TRANSFER,134800.0,2022.0,TZ-DOM-003,SUCCESS,NONE
TPESA-3001002,2026-09-05 09:11:06,+25571***116,+25571209116,TIGO_PESA_APP,AIRTIME_TOP_UP,19000.0,0.0,TZ-DAR-015,SUCCESS,NONE
TPESA-3001003,2026-09-07 14:43:55,+25567***241,+25571591060,USSD_*150*01#,CASH_OUT_WAKALA,17600.0,350.0,TZ-MTW-001,SUCCESS,NONE
TPESA-3001004,2026-09-06 11:16:09,+25571***164,+25577266593,USSD_*150*01#,BANK_TO_WALLET_DEPOSIT,413700.0,6205.5,TZ-MWA-003,SUCCESS,NONE
TPESA-3001005,2026-09-06 21:59:51,+25571***242,+25571441242,TIGO_PESA_APP,AIRTIME_TOP_UP,8000.0,0.0,TZ-DAR-012,SUCCESS,NONE
TPESA-3001006,2026-09-01 11:35:50,+25571***662,+25575971779,TIGO_PESA_APP,P2P_TRANSFER,90100.0,1351.5,TZ-GEI-001,SUCCESS,NONE
TPESA-3001007,2026-09-02 15:53:09,+25577***442,+25577481573,TIGO_PESA_APP,P2P_TRANSFER,55900.0,838.5,TZ-DAR-002,SUCCESS,NONE
TPESA-3001008,2026-09-07 22:02:36,+25571***470,TILL-871410,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,54100.0,432.8,TZ-DOM-003,SUCCESS,NONE
TPESA-3001009,2026-09-05 22:50:24,+25567***173,+25574620594,USSD_*150*01#,P2P_TRANSFER,86600.0,1299.0,TZ-DAR-013,SUCCESS,NONE
TPESA-3001010,2026-09-04 12:13:57,+25565***017,+25565887017,TIGO_PESA_APP,AIRTIME_TOP_UP,2600.0,0.0,TZ-PWA-001,SUCCESS,NONE
TPESA-3001011,2026-09-05 17:43:28,+25577***682,+25576983570,TIGO_PESA_APP,P2P_TRANSFER,196000.0,2940.0,TZ-ZNZ-004,SUCCESS,NONE
TPESA-3001012,2026-09-05 17:17:41,+25571***472,+25571414338,USSD_*150*01#,CASH_OUT_WAKALA,474000.0,7110.0,TZ-ZNZ-003,SUCCESS,NONE
TPESA-3001013,2026-09-02 14:04:03,+25565***125,+25571491784,USSD_*150*01#,P2P_TRANSFER,129400.0,1941.0,TZ-PWA-002,SUCCESS,NONE
TPESA-3001014,2026-09-05 09:48:15,+25577***607,+25571223901,USSD_*150*01#,P2P_TRANSFER,208200.0,3123.0,TZ-MWA-003,SUCCESS,NONE
TPESA-3001015,2026-09-03 12:20:19,+25571***539,+25565684985,TIGO_PESA_APP,CASH_OUT_WAKALA,63300.0,949.5,TZ-DAR-004,SUCCESS,NONE
TPESA-3001016,2026-09-01 11:32:08,+25565***964,+25567787939,TIGO_PESA_APP,P2P_TRANSFER,38200.0,0.0,TZ-TAN-003,FAILED,INSUFFICIENT_FUNDS
TPESA-3001017,2026-09-05 12:30:02,+25565***606,TILL-750019,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,47100.0,376.8,TZ-DAR-012,SUCCESS,NONE
TPESA-3001018,2026-09-06 15:02:35,+25567***101,+25574329771,TIGO_PESA_APP,P2P_TRANSFER,186600.0,0.0,TZ-ARU-003,FAILED,SYSTEM_BUSY
TPESA-3001019,2026-09-04 18:59:12,+25571***078,+25577652116,TIGO_PESA_APP,P2P_TRANSFER,211600.0,3174.0,TZ-ARU-001,SUCCESS,NONE
TPESA-3001020,2026-09-01 13:29:02,+25571***753,TILL-883099,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,96600.0,772.8,TZ-ZNZ-001,SUCCESS,NONE
TPESA-3001021,2026-09-07 12:57:53,+25577***813,+25575117635,USSD_*150*01#,P2P_TRANSFER,89600.0,1344.0,TZ-TND-001,SUCCESS,NONE
TPESA-3001022,2026-09-05 16:43:10,+25567***442,+25567395442,TIGO_PESA_APP,AIRTIME_TOP_UP,5800.0,0.0,TZ-DAR-004,SUCCESS,NONE
TPESA-3001023,2026-09-05 23:34:59,+25571***778,+25577394621,TIGO_PESA_APP,CASH_OUT_WAKALA,270500.0,4057.5,TZ-MBY-001,SUCCESS,NONE
TPESA-3001024,2026-09-02 14:28:36,+25571***546,+25571976878,TIGO_PESA_APP,BANK_TO_WALLET_DEPOSIT,536000.0,8040.0,TZ-PWA-002,SUCCESS,NONE
TPESA-3001025,2026-09-04 17:38:51,+25571***244,+25571573409,TIGO_PESA_APP,CASH_OUT_WAKALA,245400.0,3681.0,TZ-DAR-001,SUCCESS,NONE
TPESA-3001026,2026-09-01 06:55:11,+25565***869,+25567376441,USSD_*150*01#,P2P_TRANSFER,99900.0,1498.5,TZ-TAR-001,SUCCESS,NONE
TPESA-3001027,2026-09-04 16:42:07,+25571***713,+25574644813,TIGO_PESA_APP,P2P_TRANSFER,61500.0,922.5,TZ-ARU-003,SUCCESS,NONE
TPESA-3001028,2026-09-05 14:29:51,+25567***995,+25571340344,USSD_*150*01#,BANK_TO_WALLET_DEPOSIT,684600.0,0.0,TZ-MBY-001,FAILED,USSD_TIMEOUT
TPESA-3001029,2026-09-03 12:49:44,+25567***401,TILL-893588,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,85000.0,680.0,TZ-DAR-015,SUCCESS,NONE
TPESA-3001030,2026-09-03 12:35:31,+25567***687,+25577536304,TIGO_PESA_APP,CASH_OUT_WAKALA,388800.0,5832.0,TZ-DAR-004,SUCCESS,NONE
TPESA-3001031,2026-09-07 08:27:16,+25567***710,+25576349531,USSD_*150*01#,P2P_TRANSFER,210000.0,3150.0,TZ-DAR-003,SUCCESS,NONE
TPESA-3001032,2026-09-07 17:22:10,+25567***011,+25565912887,USSD_*150*01#,BANK_TO_WALLET_DEPOSIT,314300.0,4714.5,TZ-TAN-001,SUCCESS,NONE
TPESA-3001033,2026-09-02 13:56:56,+25565***568,+25565846568,TIGO_PESA_APP,AIRTIME_TOP_UP,600.0,0.0,TZ-DAR-003,SUCCESS,NONE
TPESA-3001034,2026-09-02 07:00:42,+25577***287,+25567934638,TIGO_PESA_APP,P2P_TRANSFER,181900.0,2728.5,TZ-DAR-009,SUCCESS,NONE
TPESA-3001035,2026-09-02 14:13:29,+25565***017,+25565887017,TIGO_PESA_APP,AIRTIME_TOP_UP,20000.0,0.0,TZ-PWA-001,SUCCESS,NONE
TPESA-3001036,2026-09-05 12:45:41,+25571***124,+25575940434,USSD_*150*01#,CASH_OUT_WAKALA,458500.0,6877.5,TZ-IRI-001,SUCCESS,NONE
TPESA-3001037,2026-09-01 19:51:00,+25571***719,+25574932665,USSD_*150*01#,CASH_OUT_WAKALA,465000.0,6975.0,TZ-ZNZ-002,SUCCESS,NONE
TPESA-3001038,2026-09-06 13:07:55,+25577***219,+25571313965,TIGO_PESA_APP,P2P_TRANSFER,48100.0,721.5,TZ-MWA-001,SUCCESS,NONE
TPESA-3001039,2026-09-03 15:38:23,+25565***065,+25577129111,TIGO_PESA_APP,CASH_OUT_WAKALA,367200.0,5508.0,TZ-MBY-002,SUCCESS,NONE
TPESA-3001040,2026-09-02 06:36:05,+25565***939,+25565943996,USSD_*150*01#,P2P_TRANSFER,179900.0,2698.5,TZ-DOM-002,SUCCESS,NONE
TPESA-3001041,2026-09-05 20:55:16,+25565***561,+25565815081,TIGO_PESA_APP,P2P_TRANSFER,99600.0,1494.0,TZ-KIL-003,SUCCESS,NONE
TPESA-3001042,2026-09-01 08:13:44,+25571***538,+25577588163,TIGO_PESA_APP,P2P_TRANSFER,241700.0,3625.5,TZ-TAN-002,SUCCESS,NONE
TPESA-3001043,2026-09-05 13:45:22,+25571***573,+25565101949,TIGO_PESA_APP,P2P_TRANSFER,8000.0,350.0,TZ-KIL-002,SUCCESS,NONE
TPESA-3001044,2026-09-05 16:40:58,+25567***634,+25577444034,TIGO_PESA_APP,P2P_TRANSFER,52300.0,784.5,TZ-TAR-001,SUCCESS,NONE
TPESA-3001045,2026-09-06 10:27:33,+25567***523,+25567365707,USSD_*150*01#,BANK_TO_WALLET_DEPOSIT,250400.0,3756.0,TZ-TND-001,SUCCESS,NONE
TPESA-3001046,2026-09-05 23:32:02,+25567***857,+25577178940,TIGO_PESA_APP,P2P_TRANSFER,205200.0,3078.0,TZ-NJO-001,SUCCESS,NONE
TPESA-3001047,2026-09-05 20:45:35,+25565***315,+25565178315,USSD_*150*01#,AIRTIME_TOP_UP,18800.0,0.0,TZ-ARU-001,SUCCESS,NONE
TPESA-3001048,2026-09-07 18:54:13,+25567***481,+25571559867,TIGO_PESA_APP,CASH_OUT_WAKALA,91800.0,1377.0,TZ-DAR-014,SUCCESS,NONE
TPESA-3001049,2026-09-02 14:06:41,+25571***802,+25565429597,TIGO_PESA_APP,P2P_TRANSFER,222800.0,3342.0,TZ-DOM-001,SUCCESS,NONE
TPESA-3001050,2026-09-03 20:45:23,+25565***287,TILL-843878,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,126500.0,1012.0,TZ-KIL-002,SUCCESS,NONE
TPESA-3001051,2026-09-05 17:36:42,+25577***247,+25577649666,USSD_*150*01#,CASH_OUT_WAKALA,13000.0,350.0,TZ-DAR-010,SUCCESS,NONE
TPESA-3001052,2026-09-01 20:42:21,+25565***457,+25575750897,USSD_*150*01#,P2P_TRANSFER,136100.0,2041.5,TZ-TAN-003,SUCCESS,NONE
TPESA-3001053,2026-09-05 20:31:57,+25577***675,TILL-795300,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,16900.0,135.2,TZ-DAR-015,SUCCESS,NONE
TPESA-3001054,2026-09-02 22:02:46,+25577***957,TILL-657869,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,90200.0,721.6,TZ-MTW-001,SUCCESS,NONE
TPESA-3001055,2026-09-03 17:11:02,+25567***133,+25567283217,TIGO_PESA_APP,CASH_OUT_WAKALA,388100.0,5821.5,TZ-DAR-009,SUCCESS,NONE
TPESA-3001056,2026-09-05 10:13:11,+25571***638,+25575997876,TIGO_PESA_APP,CASH_OUT_WAKALA,461500.0,0.0,TZ-DAR-014,FAILED,USSD_TIMEOUT
TPESA-3001057,2026-09-01 15:37:05,+25565***946,TILL-765782,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,126300.0,1010.4,TZ-DAR-015,SUCCESS,NONE
TPESA-3001058,2026-09-02 13:22:45,+25567***186,+25577477581,USSD_*150*01#,CASH_OUT_WAKALA,366500.0,5497.5,TZ-MWA-002,SUCCESS,NONE
TPESA-3001059,2026-09-05 21:18:08,+25567***228,+25576292942,TIGO_PESA_APP,P2P_TRANSFER,146200.0,2193.0,TZ-DOM-002,SUCCESS,NONE
TPESA-3001060,2026-09-04 07:14:08,+25567***706,+25565498678,USSD_*150*01#,CASH_OUT_WAKALA,118900.0,1783.5,TZ-PWA-002,SUCCESS,NONE
TPESA-3001061,2026-09-01 13:14:03,+25571***090,+25571449090,TIGO_PESA_APP,AIRTIME_TOP_UP,10900.0,0.0,TZ-SHI-001,SUCCESS,NONE
TPESA-3001062,2026-09-06 22:28:23,+25565***270,+25565853270,TIGO_PESA_APP,AIRTIME_TOP_UP,11600.0,0.0,TZ-ZNZ-002,SUCCESS,NONE
TPESA-3001063,2026-09-04 09:18:13,+25565***613,+25571407313,USSD_*150*01#,P2P_TRANSFER,118600.0,1779.0,TZ-TAR-001,SUCCESS,NONE
TPESA-3001064,2026-09-04 14:41:57,+25567***443,+25576261263,TIGO_PESA_APP,CASH_OUT_WAKALA,240000.0,3600.0,TZ-SON-001,SUCCESS,NONE
TPESA-3001065,2026-09-05 17:32:19,+25567***825,+25567489385,TIGO_PESA_APP,BANK_TO_WALLET_DEPOSIT,601500.0,9022.5,TZ-TAB-001,SUCCESS,NONE
TPESA-3001066,2026-09-04 11:49:53,+25577***531,+25577409531,TIGO_PESA_APP,AIRTIME_TOP_UP,4900.0,0.0,TZ-NJO-001,SUCCESS,NONE
TPESA-3001067,2026-09-04 07:52:50,+25567***609,+25576308494,USSD_*150*01#,P2P_TRANSFER,100600.0,1509.0,TZ-DAR-015,SUCCESS,NONE
TPESA-3001068,2026-09-06 15:19:54,+25577***619,+25565323877,TIGO_PESA_APP,P2P_TRANSFER,23100.0,350.0,TZ-SHI-001,SUCCESS,NONE
TPESA-3001069,2026-09-07 06:46:04,+25565***353,+25565615353,USSD_*150*01#,AIRTIME_TOP_UP,8300.0,0.0,TZ-TND-001,SUCCESS,NONE
TPESA-3001070,2026-09-01 13:20:05,+25577***321,TILL-848798,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,137500.0,1100.0,TZ-DOM-002,SUCCESS,NONE
TPESA-3001071,2026-09-04 06:42:07,+25567***488,+25577915115,TIGO_PESA_APP,P2P_TRANSFER,226500.0,3397.5,TZ-DAR-011,SUCCESS,NONE
TPESA-3001072,2026-09-04 07:50:39,+25565***112,+25567848104,TIGO_PESA_APP,P2P_TRANSFER,108400.0,1626.0,TZ-SON-001,SUCCESS,NONE
TPESA-3001073,2026-09-04 11:40:36,+25571***070,+25576413195,TIGO_PESA_APP,P2P_TRANSFER,126000.0,1890.0,TZ-IRI-001,SUCCESS,NONE
TPESA-3001074,2026-09-07 19:43:13,+25567***011,TILL-534170,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,147900.0,1183.2,TZ-TAN-001,SUCCESS,NONE
TPESA-3001075,2026-09-04 16:48:41,+25565***508,TILL-784530,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,128600.0,1028.8,TZ-DAR-010,SUCCESS,NONE
TPESA-3001076,2026-09-04 11:25:47,+25567***981,+25565234985,TIGO_PESA_APP,P2P_TRANSFER,160200.0,2403.0,TZ-DAR-010,SUCCESS,NONE
TPESA-3001077,2026-09-01 22:03:49,+25567***653,+25567193653,TIGO_PESA_APP,AIRTIME_TOP_UP,11600.0,0.0,TZ-ZNZ-003,SUCCESS,NONE
TPESA-3001078,2026-09-01 18:51:54,+25577***179,+25571810968,USSD_*150*01#,CASH_OUT_WAKALA,296900.0,4453.5,TZ-KAH-001,SUCCESS,NONE
TPESA-3001079,2026-09-02 06:02:18,+25571***620,TILL-788870,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,120000.0,0.0,TZ-NJO-001,FAILED,SYSTEM_BUSY
TPESA-3001080,2026-09-02 07:17:23,+25567***395,+25575728283,TIGO_PESA_APP,CASH_OUT_WAKALA,126300.0,1894.5,TZ-KIG-001,SUCCESS,NONE
TPESA-3001081,2026-09-01 14:45:33,+25567***427,+25571973154,USSD_*150*01#,P2P_TRANSFER,68400.0,1026.0,TZ-TAR-001,SUCCESS,NONE
TPESA-3001082,2026-09-03 23:13:55,+25565***641,+25565338641,TIGO_PESA_APP,AIRTIME_TOP_UP,9900.0,0.0,TZ-DAR-008,SUCCESS,NONE
TPESA-3001083,2026-09-05 21:11:58,+25565***414,TILL-726624,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,50900.0,407.2,TZ-TAB-001,SUCCESS,NONE
TPESA-3001084,2026-09-01 21:48:47,+25567***011,+25571252023,USSD_*150*01#,P2P_TRANSFER,10900.0,350.0,TZ-PEM-001,SUCCESS,NONE
TPESA-3001085,2026-09-07 14:49:05,+25577***523,+25571525645,TIGO_PESA_APP,CASH_OUT_WAKALA,120400.0,1806.0,TZ-MBY-001,SUCCESS,NONE
TPESA-3001086,2026-09-06 08:52:37,+25567***391,+25571808070,USSD_*150*01#,P2P_TRANSFER,106200.0,1593.0,TZ-MBY-002,SUCCESS,NONE
TPESA-3001087,2026-09-06 20:39:27,+25577***569,+25567858776,USSD_*150*01#,CASH_OUT_WAKALA,391500.0,5872.5,TZ-MWA-001,SUCCESS,NONE
TPESA-3001088,2026-09-02 21:13:49,+25567***362,+25567420405,USSD_*150*01#,BANK_TO_WALLET_DEPOSIT,246900.0,3703.5,TZ-TAR-001,SUCCESS,NONE
TPESA-3001089,2026-09-03 10:09:47,+25567***390,+25565789734,USSD_*150*01#,CASH_OUT_WAKALA,164100.0,2461.5,TZ-DAR-007,SUCCESS,NONE
TPESA-3001090,2026-09-03 09:40:07,+25571***019,+25575322508,TIGO_PESA_APP,BANK_TO_WALLET_DEPOSIT,970300.0,14554.5,TZ-DAR-003,SUCCESS,NONE
TPESA-3001091,2026-09-07 09:11:14,+25577***721,+25571658074,USSD_*150*01#,P2P_TRANSFER,75000.0,1125.0,TZ-DAR-004,SUCCESS,NONE
TPESA-3001092,2026-09-03 14:40:07,+25567***609,+25567213609,USSD_*150*01#,AIRTIME_TOP_UP,19000.0,0.0,TZ-DAR-015,SUCCESS,NONE
TPESA-3001093,2026-09-02 15:29:56,+25571***819,+25575320634,USSD_*150*01#,P2P_TRANSFER,237900.0,3568.5,TZ-DAR-011,SUCCESS,NONE
TPESA-3001094,2026-09-01 23:40:10,+25577***043,TILL-864004,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,55300.0,442.4,TZ-DAR-005,SUCCESS,NONE
TPESA-3001095,2026-09-04 16:37:55,+25577***049,+25565312415,TIGO_PESA_APP,P2P_TRANSFER,219700.0,3295.5,TZ-MWA-002,SUCCESS,NONE
TPESA-3001096,2026-09-01 18:50:38,+25565***876,+25577998363,TIGO_PESA_APP,CASH_OUT_WAKALA,149100.0,2236.5,TZ-KIG-001,SUCCESS,NONE
TPESA-3001097,2026-09-01 08:57:24,+25571***595,TILL-773253,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,137100.0,1096.8,TZ-IRI-001,SUCCESS,NONE
TPESA-3001098,2026-09-02 19:16:46,+25567***416,+25567797416,TIGO_PESA_APP,AIRTIME_TOP_UP,7400.0,0.0,TZ-DAR-007,SUCCESS,NONE
TPESA-3001099,2026-09-03 19:06:14,+25571***326,+25571917326,TIGO_PESA_APP,AIRTIME_TOP_UP,6600.0,0.0,TZ-DAR-015,SUCCESS,NONE
TPESA-3001100,2026-09-05 14:39:36,+25565***848,+25577479917,TIGO_PESA_APP,CASH_OUT_WAKALA,447300.0,6709.5,TZ-DAR-015,SUCCESS,NONE
TPESA-3001101,2026-09-05 10:28:11,+25565***148,+25565864148,TIGO_PESA_APP,AIRTIME_TOP_UP,4000.0,0.0,TZ-TAN-001,SUCCESS,NONE
TPESA-3001102,2026-09-03 10:56:32,+25565***061,+25577596568,TIGO_PESA_APP,P2P_TRANSFER,154600.0,2319.0,TZ-DAR-005,SUCCESS,NONE
TPESA-3001103,2026-09-03 13:29:05,+25567***185,+25565354064,TIGO_PESA_APP,P2P_TRANSFER,66600.0,999.0,TZ-GEI-001,SUCCESS,NONE
TPESA-3001104,2026-09-06 08:35:16,+25571***716,+25575383273,TIGO_PESA_APP,BANK_TO_WALLET_DEPOSIT,777700.0,11665.5,TZ-DAR-015,SUCCESS,NONE
TPESA-3001105,2026-09-03 21:32:44,+25567***456,+25567688699,USSD_*150*01#,CASH_OUT_WAKALA,287000.0,4305.0,TZ-DAR-015,SUCCESS,NONE
TPESA-3001106,2026-09-04 11:50:37,+25571***819,+25576481778,USSD_*150*01#,CASH_OUT_WAKALA,258600.0,3879.0,TZ-DAR-011,SUCCESS,NONE
TPESA-3001107,2026-09-03 18:37:33,+25565***338,+25565210338,USSD_*150*01#,AIRTIME_TOP_UP,3900.0,0.0,TZ-DAR-006,SUCCESS,NONE
TPESA-3001108,2026-09-06 17:37:57,+25577***724,+25565746221,USSD_*150*01#,P2P_TRANSFER,128900.0,1933.5,TZ-ARU-003,SUCCESS,NONE
TPESA-3001109,2026-09-07 17:15:42,+25565***087,+25565613478,USSD_*150*01#,P2P_TRANSFER,15500.0,350.0,TZ-TAN-001,SUCCESS,NONE
TPESA-3001110,2026-09-06 23:43:02,+25577***805,+25567606064,USSD_*150*01#,BANK_TO_WALLET_DEPOSIT,943000.0,14145.0,TZ-TAN-001,SUCCESS,NONE
TPESA-3001111,2026-09-07 18:10:24,+25565***625,+25567932369,TIGO_PESA_APP,P2P_TRANSFER,132900.0,1993.5,TZ-TAN-001,SUCCESS,NONE
TPESA-3001112,2026-09-01 14:01:13,+25565***019,+25565284019,USSD_*150*01#,AIRTIME_TOP_UP,3600.0,0.0,TZ-PWA-001,SUCCESS,NONE
TPESA-3001113,2026-09-07 06:29:43,+25571***988,+25577454858,TIGO_PESA_APP,P2P_TRANSFER,134100.0,2011.5,TZ-KAH-001,SUCCESS,NONE
TPESA-3001114,2026-09-03 22:25:48,+25565***943,+25575965410,TIGO_PESA_APP,CASH_OUT_WAKALA,363600.0,0.0,TZ-DAR-007,FAILED,PIN_MAX_ATTEMPTS_EXCEEDED
TPESA-3001115,2026-09-06 21:06:28,+25567***011,+25577344468,TIGO_PESA_APP,BANK_TO_WALLET_DEPOSIT,821200.0,12318.0,TZ-TAN-001,SUCCESS,NONE
TPESA-3001116,2026-09-03 13:25:01,+25577***050,+25574862967,TIGO_PESA_APP,CASH_OUT_WAKALA,158500.0,2377.5,TZ-KIL-003,SUCCESS,NONE
TPESA-3001117,2026-09-07 12:45:36,+25567***981,+25571827511,TIGO_PESA_APP,P2P_TRANSFER,54600.0,819.0,TZ-DAR-010,SUCCESS,NONE
TPESA-3001118,2026-09-03 16:39:46,+25571***558,TILL-649573,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,47400.0,379.2,TZ-DAR-007,SUCCESS,NONE
TPESA-3001119,2026-09-01 18:42:52,+25577***519,+25571350754,USSD_*150*01#,P2P_TRANSFER,40400.0,606.0,TZ-DAR-010,SUCCESS,NONE
TPESA-3001120,2026-09-04 18:43:47,+25567***125,+25567216127,TIGO_PESA_APP,P2P_TRANSFER,67400.0,1011.0,TZ-MTW-001,SUCCESS,NONE
TPESA-3001121,2026-09-03 09:28:06,+25571***265,+25571611265,USSD_*150*01#,AIRTIME_TOP_UP,2600.0,0.0,TZ-DAR-011,SUCCESS,NONE
TPESA-3001122,2026-09-06 12:26:22,+25565***398,+25565396585,TIGO_PESA_APP,P2P_TRANSFER,39700.0,595.5,TZ-ZNZ-003,SUCCESS,NONE
TPESA-3001123,2026-09-03 08:56:12,+25565***104,+25565562104,USSD_*150*01#,AIRTIME_TOP_UP,3600.0,0.0,TZ-DAR-008,SUCCESS,NONE
TPESA-3001124,2026-09-07 13:10:36,+25567***363,+25565839382,TIGO_PESA_APP,P2P_TRANSFER,249900.0,3748.5,TZ-KIL-002,SUCCESS,NONE
TPESA-3001125,2026-09-06 17:16:45,+25567***838,+25575803712,USSD_*150*01#,P2P_TRANSFER,15900.0,350.0,TZ-PWA-001,SUCCESS,NONE
TPESA-3001126,2026-09-04 19:29:16,+25571***495,+25571353495,TIGO_PESA_APP,AIRTIME_TOP_UP,8900.0,0.0,TZ-DAR-013,SUCCESS,NONE
TPESA-3001127,2026-09-05 18:33:44,+25565***542,+25567161174,USSD_*150*01#,P2P_TRANSFER,164800.0,2472.0,TZ-ARU-001,SUCCESS,NONE
TPESA-3001128,2026-09-02 09:49:48,+25565***380,+25571285508,TIGO_PESA_APP,CASH_OUT_WAKALA,374400.0,5616.0,TZ-ARU-001,SUCCESS,NONE
TPESA-3001129,2026-09-01 10:45:44,+25565***925,+25571784335,TIGO_PESA_APP,P2P_TRANSFER,92700.0,1390.5,TZ-DAR-015,SUCCESS,NONE
TPESA-3001130,2026-09-05 09:04:20,+25565***714,+25565883714,USSD_*150*01#,AIRTIME_TOP_UP,1700.0,0.0,TZ-DAR-015,SUCCESS,NONE
TPESA-3001131,2026-09-01 17:26:34,+25567***645,+25567116645,USSD_*150*01#,AIRTIME_TOP_UP,6100.0,0.0,TZ-ZNZ-001,SUCCESS,NONE
TPESA-3001132,2026-09-07 20:18:35,+25567***860,TILL-940934,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,51500.0,412.0,TZ-ZNZ-001,SUCCESS,NONE
TPESA-3001133,2026-09-06 19:10:33,+25571***247,TILL-745357,TIGO_PESA_APP,LIPA_KWA_SIMU_MERCHANT,146100.0,1168.8,TZ-SNG-001,SUCCESS,NONE
TPESA-3001134,2026-09-06 19:42:29,+25571***620,+25575578629,USSD_*150*01#,P2P_TRANSFER,71100.0,1066.5,TZ-DOM-002,SUCCESS,NONE
TPESA-3001135,2026-09-07 12:00:50,+25565***333,+25576434873,USSD_*150*01#,CASH_OUT_WAKALA,65000.0,975.0,TZ-KIG-001,SUCCESS,NONE
TPESA-3001136,2026-09-06 06:56:42,+25577***337,+25567800034,TIGO_PESA_APP,CASH_OUT_WAKALA,474800.0,7122.0,TZ-DAR-011,SUCCESS,NONE
TPESA-3001137,2026-09-04 21:45:59,+25565***165,TILL-708513,USSD_*150*01#,LIPA_KWA_SIMU_MERCHANT,90300.0,722.4,TZ-TAN-003,SUCCESS,NONE
TPESA-3001138,2026-09-03 06:56:10,+25567***791,+25576759973,TIGO_PESA_APP,P2P_TRANSFER,45400.0,681.0,TZ-DAR-011,SUCCESS,NONE
