session_id,timestamp,msisdn,imsi,cell_id,technology,apn_name,uplink_mb,downlink_mb,total_traffic_mb,duration_min,avg_throughput_mbps,rtt_latency_ms,packet_loss_pct,billable_amount_tzs
CDR-D-2001603,2026-09-01 00:15:26,+25565917380,640022350564914,TZ-ARU-001,5G,tigo.pesa.app,264.15,1349.11,1613.27,84,256.7,20.9,0.04,0.0
CDR-D-2001604,2026-09-05 15:32:15,+25577146670,640027465926508,TZ-GEI-001,4G,tigo.corporate,144.62,490.2,634.83,49,22.44,39.4,0.35,1396.62
CDR-D-2001605,2026-09-05 07:06:38,+25567418886,640023298253978,TZ-MAR-001,3G,tigo.internet,19.28,70.53,89.81,23,4.88,132.1,1.15,197.59
CDR-D-2001606,2026-09-07 13:03:04,+25571976579,640023850066815,TZ-MOR-001,4G,tigo.pesa.app,100.17,447.04,547.21,18,31.79,38.6,0.32,0.0
CDR-D-2001607,2026-09-03 07:00:01,+25565536135,640022732663107,TZ-ZNZ-004,4G,tigo.pesa.app,27.82,167.42,195.24,26,29.11,31.0,0.35,0.0
CDR-D-2001608,2026-09-03 00:39:19,+25567907788,640027363409651,TZ-SHI-001,3G,tigo.internet,22.01,66.4,88.41,58,4.07,81.2,2.63,194.5
CDR-D-2001609,2026-09-01 12:36:27,+25577815309,640025223195646,TZ-IRI-001,4G,tigo.corporate,122.09,669.49,791.59,6,28.52,37.8,0.05,1741.49
CDR-D-2001610,2026-09-07 23:12:23,+25567413612,640021348447276,TZ-DAR-004,5G,tigo.internet,76.91,517.61,594.52,34,232.91,25.2,0.14,1307.95
CDR-D-2001611,2026-09-03 08:53:10,+25565880788,640025045892188,TZ-DAR-004,5G,tigo.internet,525.82,2903.99,3429.82,77,268.66,16.0,0.12,7545.6
CDR-D-2001612,2026-09-01 12:43:14,+25577686095,640025498095763,TZ-KIL-001,4G,tigo.internet,76.31,501.43,577.73,14,56.81,40.9,0.11,1271.01
CDR-D-2001613,2026-09-01 16:06:23,+25565907848,640027093416015,TZ-DAR-015,3G,tigo.internet,12.57,55.62,68.19,26,6.31,84.4,2.75,150.02
CDR-D-2001614,2026-09-05 03:55:34,+25565350132,640025837082260,TZ-TAB-001,3G,tigo.pesa.app,21.83,78.67,100.5,61,5.24,123.3,1.52,0.0
CDR-D-2001615,2026-09-05 12:23:04,+25577990691,640029121545413,TZ-MOR-001,4G,tigo.corporate,179.72,743.1,922.82,84,64.49,52.6,0.09,2030.21
CDR-D-2001616,2026-09-07 13:10:53,+25571650768,640029297920183,TZ-DAR-012,5G,tigo.internet,173.41,757.65,931.06,42,191.95,20.4,0.12,2048.34
CDR-D-2001617,2026-09-04 14:19:34,+25577929816,640024888501524,TZ-TAN-001,4G,tigo.internet,4.5,26.97,31.47,53,34.45,51.5,0.06,69.24
CDR-D-2001618,2026-09-04 03:26:08,+25567624288,640023939637388,TZ-SHI-001,3G,tigo.internet,9.23,29.71,38.94,61,5.33,95.7,0.59,85.68
CDR-D-2001619,2026-09-02 01:02:16,+25565500984,640025760130713,TZ-DOM-003,4G,tigo.internet,143.85,508.95,652.8,45,15.33,28.5,0.05,1436.15
CDR-D-2001620,2026-09-06 16:21:57,+25567658224,640023857879268,TZ-DAR-012,5G,tigo.internet,142.73,949.71,1092.44,68,226.8,13.1,0.15,2403.37
CDR-D-2001621,2026-09-01 00:23:13,+25565989265,640024480721612,TZ-KIG-001,3G,tigo.internet,3.52,9.57,13.09,15,6.84,118.7,1.48,28.8
CDR-D-2001622,2026-09-03 19:33:29,+25571317062,640027775750049,TZ-GEI-001,4G,tigo.corporate,80.51,350.65,431.16,76,30.79,52.1,0.44,948.55
CDR-D-2001623,2026-09-05 13:09:47,+25565180913,640024384950377,TZ-DAR-010,4G,tigo.internet,47.27,169.41,216.68,65,35.57,40.2,0.11,476.7
CDR-D-2001624,2026-09-01 10:53:10,+25567520415,640023923089394,TZ-NJO-001,3G,tigo.internet,4.16,20.7,24.86,70,7.17,116.3,1.79,54.69
CDR-D-2001625,2026-09-07 08:45:38,+25565938403,640027075798574,TZ-DAR-013,5G,tigo.pesa.app,401.64,2748.39,3150.03,57,78.78,25.7,0.09,0.0
CDR-D-2001626,2026-09-05 07:49:14,+25567669408,640021141312095,TZ-KIL-003,3G,tigo.corporate,18.57,75.07,93.65,57,5.65,111.6,2.62,206.02
CDR-D-2001627,2026-09-06 21:30:10,+25577286540,640026769647208,TZ-DAR-015,3G,tigo.internet,15.26,60.43,75.69,35,4.33,107.8,2.2,166.52
CDR-D-2001628,2026-09-05 13:42:43,+25565782039,640022419183659,TZ-KIG-001,3G,tigo.internet,5.94,19.84,25.78,22,2.53,132.2,0.71,56.71
CDR-D-2001629,2026-09-04 23:36:06,+25571279041,640028524236872,TZ-SNG-001,3G,tigo.internet,21.17,83.21,104.38,78,5.06,71.1,1.85,229.64
CDR-D-2001630,2026-09-04 02:13:58,+25571736213,640028662385570,TZ-KIL-002,3G,tigo.internet,8.11,39.23,47.33,26,3.25,95.6,0.71,104.13
CDR-D-2001631,2026-09-05 05:08:59,+25571464488,640024033574122,TZ-ZNZ-002,4G,tigo.internet,92.36,498.97,591.33,59,27.91,40.3,0.21,1300.93
CDR-D-2001632,2026-09-02 12:12:39,+25567347565,640023557863130,TZ-DAR-009,4G,tigo.internet,164.23,676.08,840.31,13,59.28,47.0,0.29,1848.69
CDR-D-2001633,2026-09-01 09:31:09,+25577388039,640023651030484,TZ-ZNZ-002,4G,tigo.pesa.app,27.36,166.38,193.73,64,33.62,29.9,0.27,0.0
CDR-D-2001634,2026-09-05 16:41:13,+25567674213,640029635366717,TZ-MWA-003,4G,tigo.internet,142.92,906.63,1049.55,38,44.15,38.2,0.2,2309.01
CDR-D-2001635,2026-09-01 07:09:43,+25567304206,640025449848690,TZ-KIL-003,3G,tigo.pesa.app,20.78,57.75,78.54,57,1.89,77.0,1.19,0.0
CDR-D-2001636,2026-09-04 02:20:39,+25577623676,640024300760409,TZ-ARU-002,4G,tigo.internet,88.16,351.88,440.04,69,48.76,39.1,0.13,968.09
CDR-D-2001637,2026-09-07 12:48:38,+25577648830,640021998278217,TZ-ARU-001,5G,tigo.internet,57.75,363.08,420.83,38,150.69,16.2,0.02,925.82
CDR-D-2001638,2026-09-07 06:14:31,+25567882193,640026129924345,TZ-ZNZ-003,4G,tigo.internet,38.77,151.25,190.02,85,41.94,52.3,0.3,418.05
CDR-D-2001639,2026-09-05 10:37:56,+25577936865,640023269449477,TZ-MTW-001,4G,tigo.corporate,4.31,27.89,32.2,79,24.61,27.7,0.34,70.84
CDR-D-2001640,2026-09-07 14:22:00,+25567538897,640027032706313,TZ-NJO-001,3G,tigo.internet,16.46,69.71,86.16,5,5.73,136.6,1.15,189.56
CDR-D-2001641,2026-09-02 01:07:17,+25571155032,640023994828174,TZ-DAR-009,4G,tigo.internet,182.86,864.52,1047.38,60,14.81,32.4,0.34,2304.23
CDR-D-2001642,2026-09-07 17:56:47,+25577943721,640021882973081,TZ-DAR-004,5G,tigo.internet,258.5,1724.64,1983.14,40,228.56,27.8,0.08,4362.91
CDR-D-2001643,2026-09-06 15:56:03,+25571515035,640024389346722,TZ-KIL-001,4G,tigo.internet,20.67,108.28,128.95,39,36.5,30.6,0.4,283.69
CDR-D-2001644,2026-09-01 18:40:33,+25565816514,640024297076131,TZ-DOM-003,4G,tigo.internet,198.14,901.45,1099.6,65,22.05,26.2,0.43,2419.11
CDR-D-2001645,2026-09-03 00:22:15,+25571842470,640025113699666,TZ-DOM-003,4G,tigo.internet,79.22,393.14,472.36,87,64.43,47.8,0.21,1039.2
CDR-D-2001646,2026-09-01 05:12:28,+25565378196,640026717441860,TZ-KAH-001,4G,tigo.pesa.app,202.3,857.52,1059.82,83,23.79,36.5,0.19,0.0
CDR-D-2001647,2026-09-04 18:46:22,+25571770513,640027039004351,TZ-BUK-001,3G,tigo.internet,21.71,83.12,104.83,25,3.87,67.7,1.64,230.62
CDR-D-2001648,2026-09-02 21:31:58,+25565626883,640027266170179,TZ-PWA-001,4G,tigo.internet,39.06,137.27,176.33,44,24.42,48.3,0.09,387.93
CDR-D-2001649,2026-09-04 06:14:58,+25565176452,640027955985378,TZ-DAR-003,5G,tigo.internet,425.52,1753.49,2179.0,72,144.89,23.6,0.13,4793.81
CDR-D-2001650,2026-09-06 01:23:41,+25577310416,640027916193949,TZ-MBY-001,4G,tigo.internet,207.53,785.08,992.61,56,33.81,48.5,0.33,2183.75
CDR-D-2001651,2026-09-04 09:28:22,+25577694954,640023864715453,TZ-MTW-001,4G,tigo.internet,201.37,947.65,1149.02,65,57.53,27.2,0.3,2527.83
CDR-D-2001652,2026-09-04 19:49:18,+25571737460,640026638851791,TZ-PWA-001,4G,tigo.pesa.app,72.98,314.41,387.39,48,28.48,34.4,0.12,0.0
CDR-D-2001653,2026-09-01 23:46:52,+25565938403,640027075798574,TZ-DAR-013,5G,tigo.internet,380.05,1697.89,2077.95,28,64.68,24.9,0.07,4571.48
CDR-D-2001654,2026-09-02 15:39:42,+25571857886,640025861330704,TZ-PWA-001,4G,tigo.internet,23.19,121.64,144.83,48,57.46,27.8,0.38,318.63
CDR-D-2001655,2026-09-06 02:55:04,+25565812711,640022632399901,TZ-ZNZ-001,5G,tigo.internet,480.3,2288.27,2768.57,87,113.93,18.4,0.03,6090.85
CDR-D-2001656,2026-09-01 08:55:24,+25577616428,640024470249239,TZ-MBY-002,4G,tigo.internet,144.06,949.62,1093.68,13,31.23,49.3,0.24,2406.09
CDR-D-2001657,2026-09-02 12:11:36,+25571724719,640025774643348,TZ-ZNZ-002,4G,tigo.internet,89.72,550.09,639.81,60,59.38,27.8,0.18,1407.59
CDR-D-2001658,2026-09-02 03:16:58,+25571928373,640023818626841,TZ-ZNZ-003,4G,tigo.internet,71.73,296.26,367.99,65,30.76,48.8,0.07,809.57
CDR-D-2001659,2026-09-02 15:20:50,+25567161437,640021685583357,TZ-DAR-004,5G,tigo.corporate,425.94,1773.06,2199.0,9,131.49,21.0,0.13,4837.81
CDR-D-2001660,2026-09-04 06:39:50,+25571742321,640021523893241,TZ-MWA-002,4G,tigo.internet,79.1,409.63,488.73,51,54.32,46.7,0.22,1075.2
CDR-D-2001661,2026-09-05 01:14:27,+25577308050,640023624656441,TZ-KIL-003,3G,tigo.internet,6.29,25.27,31.57,68,4.74,137.3,2.51,69.44
CDR-D-2001662,2026-09-03 18:32:03,+25567160028,640023597900199,TZ-IRI-001,4G,tigo.mms,35.02,226.8,261.82,18,42.49,50.5,0.39,576.0
CDR-D-2001663,2026-09-01 07:47:15,+25565740195,640023970715367,TZ-TAN-003,3G,tigo.mms,17.01,50.29,67.3,35,2.38,74.4,1.92,148.05
CDR-D-2001664,2026-09-04 00:33:00,+25565143926,640025484003506,TZ-DAR-010,4G,tigo.internet,144.65,558.51,703.15,41,34.01,45.9,0.36,1546.94
CDR-D-2001665,2026-09-02 05:06:41,+25567430036,640026859140780,TZ-TAN-003,3G,tigo.internet,3.77,10.73,14.5,12,6.19,105.8,2.44,31.89
CDR-D-2001666,2026-09-01 01:40:18,+25565911982,640025606488160,TZ-ZNZ-002,4G,tigo.internet,149.58,555.69,705.27,81,53.72,48.6,0.24,1551.59
CDR-D-2001667,2026-09-05 12:02:49,+25571749838,640028975021081,TZ-TAR-001,3G,tigo.internet,7.94,20.08,28.02,26,1.65,96.3,1.9,61.65
CDR-D-2001668,2026-09-03 00:33:14,+25571182300,640028144352013,TZ-ARU-001,5G,tigo.pesa.app,101.25,775.61,876.86,38,45.38,17.3,0.04,0.0
CDR-D-2001669,2026-09-05 22:21:30,+25565254127,640024374115502,TZ-TND-001,3G,tigo.internet,10.77,40.45,51.22,73,4.48,103.6,2.79,112.69
CDR-D-2001670,2026-09-06 19:52:32,+25565278887,640021635149757,TZ-DAR-003,5G,tigo.internet,202.67,1520.12,1722.8,59,179.19,14.4,0.12,3790.16
CDR-D-2001671,2026-09-02 17:09:34,+25577325272,640022889197205,TZ-PWA-002,4G,tigo.internet,29.89,175.97,205.86,12,61.87,37.5,0.34,452.89
CDR-D-2001672,2026-09-07 11:04:07,+25567121838,640021330614006,TZ-PWA-001,4G,tigo.internet,18.58,63.82,82.4,70,42.45,34.7,0.21,181.28
CDR-D-2001673,2026-09-03 01:42:19,+25571909652,640029125023089,TZ-TAR-001,3G,tigo.pesa.app,7.32,20.15,27.46,85,6.14,134.5,1.54,0.0
CDR-D-2001674,2026-09-07 11:41:21,+25567725850,640023313993297,TZ-NJO-001,3G,tigo.internet,5.66,14.88,20.55,23,1.35,103.2,0.52,45.21
CDR-D-2001675,2026-09-03 20:49:47,+25565141115,640029084772460,TZ-MAR-001,3G,tigo.internet,24.18,63.49,87.67,62,1.98,98.2,1.43,192.87
CDR-D-2001676,2026-09-01 15:18:29,+25567701975,640025672946587,TZ-KIG-001,3G,tigo.internet,18.27,83.7,101.97,62,4.87,134.5,1.6,224.33
CDR-D-2001677,2026-09-03 05:41:59,+25567253541,640024605117440,TZ-NJO-001,3G,tigo.internet,12.91,51.91,64.82,70,1.66,123.8,0.99,142.61
CDR-D-2001678,2026-09-01 00:22:21,+25565284019,640022408434291,TZ-PWA-001,4G,tigo.internet,23.46,137.22,160.68,36,24.98,47.8,0.16,353.49
CDR-D-2001679,2026-09-05 17:54:01,+25571823468,640025905881794,TZ-SON-001,3G,tigo.internet,6.59,18.05,24.63,79,4.89,94.7,1.22,54.2
CDR-D-2001680,2026-09-06 20:40:04,+25571728038,640026687206971,TZ-DAR-004,5G,tigo.internet,626.32,2767.82,3394.14,57,62.61,17.6,0.09,7467.11
CDR-D-2001681,2026-09-01 15:18:41,+25571110113,640024105721420,TZ-GEI-001,4G,tigo.internet,97.27,611.66,708.94,69,29.15,53.5,0.15,1559.66
CDR-D-2001682,2026-09-01 10:50:47,+25571210592,640024074187947,TZ-SHI-001,3G,tigo.internet,22.96,59.55,82.52,9,1.52,97.3,2.58,181.54
CDR-D-2001683,2026-09-06 15:08:20,+25567521730,640027133865128,TZ-MWA-003,4G,tigo.internet,172.74,682.91,855.65,29,26.25,39.7,0.42,1882.43
CDR-D-2001684,2026-09-07 10:53:11,+25571357232,640027329335818,TZ-KIL-001,4G,tigo.corporate,175.9,920.23,1096.12,3,48.03,31.5,0.18,2411.47
CDR-D-2001685,2026-09-02 12:32:15,+25567112266,640022757235114,TZ-PWA-001,4G,tigo.internet,132.31,784.02,916.34,2,18.32,40.1,0.35,2015.95
CDR-D-2001686,2026-09-06 22:49:02,+25565389982,640025120590842,TZ-DAR-007,4G,tigo.internet,110.74,448.46,559.2,42,61.52,27.2,0.23,1230.24
CDR-D-2001687,2026-09-06 19:19:26,+25567516869,640028962027840,TZ-MWA-003,4G,tigo.corporate,28.92,130.4,159.32,15,16.67,34.0,0.37,350.51
CDR-D-2001688,2026-09-07 17:46:13,+25565122613,640027648364190,TZ-TAR-001,3G,tigo.pesa.app,15.94,62.35,78.28,71,7.05,138.7,0.56,0.0
CDR-D-2001689,2026-09-05 00:02:43,+25565663876,640029899689747,TZ-DAR-012,5G,tigo.internet,29.28,220.78,250.07,39,107.82,25.4,0.14,550.15
CDR-D-2001690,2026-09-04 21:48:49,+25567570267,640022873145919,TZ-TAB-001,3G,tigo.internet,5.71,24.59,30.3,8,2.27,87.8,1.63,66.67
CDR-D-2001691,2026-09-03 10:40:31,+25577493262,640027929459291,TZ-DAR-001,5G,tigo.internet,333.97,1777.66,2111.63,54,150.33,26.0,0.08,4645.58
CDR-D-2001692,2026-09-05 02:14:39,+25571584887,640026146514161,TZ-KIL-001,4G,tigo.internet,219.33,764.55,983.88,43,19.36,29.1,0.33,2164.53
CDR-D-2001693,2026-09-02 04:39:55,+25567641422,640028148953034,TZ-ZNZ-002,4G,tigo.internet,98.88,587.45,686.34,44,56.07,50.7,0.14,1509.94
CDR-D-2001694,2026-09-04 19:43:10,+25565645792,640021286813210,TZ-ZNZ-003,4G,tigo.mms,138.75,772.36,911.11,39,64.94,38.3,0.24,2004.44
CDR-D-2001695,2026-09-04 04:42:23,+25571130710,640021962134345,TZ-DAR-015,3G,tigo.internet,3.03,10.95,13.99,70,2.6,134.4,0.76,30.77
CDR-D-2001696,2026-09-07 06:17:48,+25577805486,640024266466941,TZ-DAR-003,5G,tigo.pesa.app,325.08,1761.06,2086.14,36,90.79,13.6,0.01,0.0
CDR-D-2001697,2026-09-05 14:25:52,+25571797802,640028410598437,TZ-TAB-001,3G,tigo.internet,23.96,68.21,92.17,33,2.72,74.9,1.24,202.78
CDR-D-2001698,2026-09-03 03:04:32,+25571565992,640029112676784,TZ-DAR-008,4G,tigo.pesa.app,5.83,34.7,40.53,49,49.95,47.3,0.18,0.0
CDR-D-2001699,2026-09-01 00:31:17,+25577749208,640025470521233,TZ-DAR-009,4G,tigo.internet,262.7,946.5,1209.2,28,64.34,50.4,0.09,2660.25
CDR-D-2001700,2026-09-05 03:22:59,+25577684536,640028605695669,TZ-DAR-001,5G,tigo.corporate,127.68,694.69,822.37,14,188.11,20.3,0.07,1809.21
CDR-D-2001701,2026-09-07 11:36:31,+25567546173,640027658867789,TZ-DAR-013,5G,tigo.internet,70.31,306.16,376.47,51,123.9,23.5,0.09,828.23
CDR-D-2001702,2026-09-01 23:23:08,+25577801569,640024900179544,TZ-MWA-001,5G,tigo.internet,481.63,2354.66,2836.29,14,145.32,12.1,0.02,6239.84
CDR-D-2001703,2026-09-01 12:08:58,+25565424536,640023605890125,TZ-TAR-001,3G,tigo.pesa.app,22.15,61.7,83.85,42,5.24,116.2,0.53,0.0
CDR-D-2001704,2026-09-03 21:27:21,+25567347565,640023557863130,TZ-DAR-009,4G,tigo.corporate,197.95,883.41,1081.37,30,30.12,54.0,0.34,2379.01
CDR-D-2001705,2026-09-05 13:58:49,+25577805486,640024266466941,TZ-DAR-003,5G,tigo.internet,176.25,1352.1,1528.35,74,140.65,17.6,0.05,3362.36
CDR-D-2001706,2026-09-03 06:25:28,+25565492843,640024903078968,TZ-DAR-013,5G,tigo.internet,146.12,1157.85,1303.97,81,279.08,25.0,0.01,2868.73
CDR-D-2001707,2026-09-04 05:47:04,+25577730255,640022008716202,TZ-DOM-002,5G,tigo.internet,411.22,2318.77,2729.99,25,266.63,17.8,0.02,6005.98
CDR-D-2001708,2026-09-05 00:45:08,+25577776456,640029462741141,TZ-DAR-007,4G,tigo.internet,130.07,523.89,653.96,26,33.45,52.3,0.43,1438.7
CDR-D-2001709,2026-09-02 16:46:49,+25577931145,640029329737841,TZ-MTW-001,4G,tigo.mms,13.51,59.82,73.33,58,15.11,30.0,0.28,161.32
CDR-D-2001710,2026-09-05 13:31:40,+25567121838,640021330614006,TZ-PWA-001,4G,tigo.mms,126.42,610.86,737.28,19,30.15,38.5,0.34,1622.02
CDR-D-2001711,2026-09-02 13:23:41,+25571556112,640021561387824,TZ-ARU-001,5G,tigo.pesa.app,244.98,1227.56,1472.53,55,124.5,12.5,0.12,0.0
CDR-D-2001712,2026-09-03 11:35:54,+25565764100,640022300656317,TZ-TAB-001,3G,tigo.pesa.app,29.46,81.09,110.55,13,2.68,123.8,1.55,0.0
CDR-D-2001713,2026-09-05 21:24:01,+25567211760,640025959736235,TZ-NJO-001,3G,tigo.internet,16.28,62.39,78.66,80,3.22,94.8,1.39,173.06
CDR-D-2001714,2026-09-02 07:14:43,+25571374315,640029368508491,TZ-IRI-001,4G,tigo.internet,8.67,43.59,52.25,44,64.54,54.8,0.35,114.95
CDR-D-2001715,2026-09-04 02:57:23,+25565745414,640027739255769,TZ-TAB-001,3G,tigo.internet,11.31,36.95,48.26,43,2.26,110.5,0.56,106.17
CDR-D-2001716,2026-09-03 10:32:35,+25577821211,640028329312966,TZ-ARU-002,4G,tigo.corporate,129.16,800.31,929.47,77,32.87,37.7,0.15,2044.84
CDR-D-2001717,2026-09-01 19:41:23,+25571693692,640029290458773,TZ-MBY-002,4G,tigo.internet,41.37,273.7,315.07,22,26.59,46.2,0.41,693.16
CDR-D-2001718,2026-09-05 13:29:08,+25577749208,640025470521233,TZ-DAR-009,4G,tigo.corporate,24.72,118.69,143.4,34,35.67,43.3,0.05,315.49
CDR-D-2001719,2026-09-07 13:00:03,+25571204291,640022108931441,TZ-DAR-011,4G,tigo.internet,150.35,673.88,824.23,56,16.21,49.8,0.4,1813.31
CDR-D-2001720,2026-09-05 03:03:21,+25571971776,640025952163720,TZ-TAR-001,3G,tigo.internet,1.72,8.16,9.87,43,4.75,111.8,1.54,21.72
CDR-D-2001721,2026-09-01 05:00:56,+25567636538,640026676402384,TZ-DAR-003,5G,tigo.internet,536.63,2964.7,3501.33,71,50.38,22.8,0.13,7702.93
CDR-D-2001722,2026-09-02 06:41:07,+25567114875,640025928417345,TZ-KAH-001,4G,tigo.internet,31.91,122.89,154.79,35,14.25,42.8,0.06,340.55
CDR-D-2001723,2026-09-04 23:48:59,+25565364760,640027404238705,TZ-MOR-001,4G,tigo.internet,76.71,482.53,559.24,64,20.58,28.5,0.12,1230.32
CDR-D-2001724,2026-09-05 10:41:25,+25577194009,640022269366925,TZ-DOM-003,4G,tigo.pesa.app,98.88,558.04,656.93,89,48.21,32.4,0.33,0.0
CDR-D-2001725,2026-09-04 05:42:36,+25565163029,640022219828872,TZ-TAN-001,4G,tigo.internet,173.95,760.64,934.58,6,31.43,35.6,0.37,2056.08
CDR-D-2001726,2026-09-06 08:12:47,+25565786393,640028178927766,TZ-PEM-001,3G,tigo.internet,29.63,81.94,111.56,45,6.56,93.8,0.59,245.44
CDR-D-2001727,2026-09-05 14:00:58,+25577373553,640026156156606,TZ-TND-001,3G,tigo.internet,20.75,54.48,75.23,22,5.82,112.1,2.54,165.51
CDR-D-2001728,2026-09-04 08:44:18,+25577464863,640027048809022,TZ-TAN-002,3G,tigo.internet,12.68,38.18,50.86,43,7.03,94.5,1.49,111.9
CDR-D-2001729,2026-09-07 19:55:58,+25565537605,640025951019935,TZ-SNG-001,3G,tigo.internet,18.31,61.8,80.11,17,6.4,139.0,2.7,176.25
CDR-D-2001730,2026-09-03 01:48:57,+25567894086,640021615024545,TZ-ARU-003,4G,tigo.pesa.app,186.47,760.81,947.28,18,22.91,51.9,0.31,0.0
CDR-D-2001731,2026-09-04 20:30:12,+25565226124,640022928610987,TZ-MWA-002,4G,tigo.internet,87.32,369.61,456.94,39,13.69,28.6,0.08,1005.26
CDR-D-2001732,2026-09-03 19:55:11,+25571234425,640028889572098,TZ-DAR-007,4G,tigo.pesa.app,65.04,234.95,299.98,74,12.79,38.8,0.06,0.0
CDR-D-2001733,2026-09-04 07:45:36,+25565465883,640026821113146,TZ-DOM-002,5G,tigo.corporate,446.67,1974.37,2421.03,68,185.65,14.6,0.12,5326.27
CDR-D-2001734,2026-09-06 00:00:35,+25571429500,640027631788070,TZ-ARU-001,5G,tigo.internet,273.14,1362.65,1635.79,23,47.77,21.0,0.09,3598.75
CDR-D-2001735,2026-09-06 22:59:57,+25577852293,640028408939222,TZ-DAR-006,4G,tigo.pesa.app,161.29,738.42,899.71,48,25.29,48.9,0.33,0.0
CDR-D-2001736,2026-09-02 15:18:26,+25577860939,640023897756110,TZ-SNG-001,3G,tigo.corporate,18.96,76.45,95.41,72,1.83,128.7,0.56,209.91
CDR-D-2001737,2026-09-06 21:16:33,+25567435581,640023598804887,TZ-TAN-002,3G,tigo.pesa.app,21.79,72.82,94.6,57,2.95,83.7,2.45,0.0
CDR-D-2001738,2026-09-06 00:12:29,+25565521769,640027985763912,TZ-KIL-002,3G,tigo.corporate,24.78,68.31,93.08,37,3.85,73.3,0.62,204.78
CDR-D-2001739,2026-09-04 10:07:09,+25571198042,640027035624331,TZ-BUK-001,3G,tigo.pesa.app,6.68,20.33,27.0,37,4.92,66.2,2.77,0.0
CDR-D-2001740,2026-09-03 12:54:02,+25571756596,640022973888646,TZ-DAR-013,5G,tigo.internet,388.83,2307.1,2695.94,40,86.63,16.3,0.08,5931.06
CDR-D-2001741,2026-09-05 07:03:01,+25571780566,640026263212814,TZ-ARU-003,4G,tigo.internet,12.83,54.22,67.05,67,64.7,39.8,0.24,147.5
CDR-D-2001742,2026-09-01 00:03:08,+25571562976,640028573538960,TZ-MBY-002,4G,tigo.internet,164.51,586.31,750.82,36,56.69,48.0,0.34,1651.81
CDR-D-2001743,2026-09-04 11:24:44,+25565563531,640023992485680,TZ-KIL-002,3G,tigo.pesa.app,1.99,6.81,8.81,15,6.03,135.3,2.06,0.0
CDR-D-2001744,2026-09-03 09:15:20,+25577631468,640026900423003,TZ-MWA-001,5G,tigo.internet,455.19,2558.29,3013.49,89,139.08,16.4,0.03,6629.67
CDR-D-2001745,2026-09-05 16:09:51,+25577706701,640028936809129,TZ-MOR-001,4G,tigo.internet,204.9,865.06,1069.96,43,50.58,46.7,0.2,2353.92
CDR-D-2001746,2026-09-01 02:04:06,+25567475876,640026904897514,TZ-DAR-012,5G,tigo.mms,147.51,702.26,849.77,19,145.48,24.9,0.07,1869.49
CDR-D-2001747,2026-09-07 16:03:04,+25577850151,640022112380464,TZ-BUK-001,3G,tigo.internet,15.74,71.25,86.99,90,1.96,137.3,2.0,191.38
CDR-D-2001748,2026-09-01 14:21:33,+25567280079,640028684846286,TZ-ARU-003,4G,tigo.internet,84.56,556.21,640.77,28,25.82,53.5,0.23,1409.69
CDR-D-2001749,2026-09-05 16:23:30,+25565158589,640023334799664,TZ-KAH-001,4G,tigo.internet,224.82,912.88,1137.69,76,35.37,41.6,0.18,2502.93
CDR-D-2001750,2026-09-03 01:03:07,+25577834680,640025341842641,TZ-MWA-001,5G,tigo.internet,340.01,2577.78,2917.79,13,117.53,27.4,0.05,6419.14
CDR-D-2001751,2026-09-07 08:05:28,+25577725935,640025602730904,TZ-PWA-001,4G,tigo.corporate,111.99,480.13,592.12,89,21.5,30.3,0.44,1302.66
CDR-D-2001752,2026-09-06 00:42:21,+25565187496,640025036616886,TZ-IRI-001,4G,tigo.internet,125.23,458.42,583.66,76,61.29,29.4,0.09,1284.04
CDR-D-2001753,2026-09-07 05:14:27,+25577481088,640024804135649,TZ-DAR-008,4G,tigo.pesa.app,22.11,110.92,133.04,51,45.46,41.5,0.39,0.0
CDR-D-2001754,2026-09-07 12:27:52,+25577938234,640029913615651,TZ-IRI-001,4G,tigo.internet,121.31,446.41,567.71,13,61.13,25.5,0.12,1248.97
CDR-D-2001755,2026-09-05 05:48:55,+25565307757,640028832617672,TZ-DAR-002,4G,tigo.pesa.app,158.77,592.57,751.35,85,36.3,29.9,0.28,0.0
CDR-D-2001756,2026-09-06 10:01:33,+25565543623,640029372856246,TZ-ZNZ-001,5G,tigo.internet,279.06,1432.33,1711.39,28,171.71,21.7,0.12,3765.07
CDR-D-2001757,2026-09-02 10:55:51,+25565144887,640023871553289,TZ-IRI-001,4G,tigo.internet,25.02,137.0,162.02,33,23.62,43.5,0.43,356.44
CDR-D-2001758,2026-09-07 18:31:12,+25567116645,640024961067014,TZ-ZNZ-001,5G,tigo.pesa.app,159.74,1214.47,1374.21,73,70.07,13.7,0.11,0.0
CDR-D-2001759,2026-09-04 18:26:11,+25567875702,640024779805199,TZ-PEM-001,3G,tigo.pesa.app,15.91,48.79,64.71,29,3.13,68.0,2.68,0.0
CDR-D-2001760,2026-09-07 07:08:32,+25571168492,640029202043288,TZ-DOM-003,4G,tigo.internet,120.46,672.08,792.54,34,34.13,44.2,0.28,1743.59
CDR-D-2001761,2026-09-01 14:21:44,+25567244935,640026351134654,TZ-DAR-015,3G,tigo.corporate,1.53,6.73,8.26,83,3.07,109.4,1.53,18.17
CDR-D-2001762,2026-09-07 20:31:10,+25571735604,640023392848202,TZ-ARU-001,5G,tigo.internet,194.81,1242.18,1436.99,82,256.83,24.5,0.15,3161.38
