cdr_id,timestamp,calling_msisdn,called_msisdn,call_direction,call_type,duration_sec,termination_cause,call_status,cell_id,interconnect_operator,retail_revenue_tzs,settlement_mtr_tzs,erlang_fraction,is_dropped,is_simbox_flag,is_wangiri_flag
CDR-V-1001095,2026-09-01 19:28:23,+25565615353,+25565420630,MO (Mobile Originated),2G_CS,156,NORMAL_CLEARING,ANSWERED,TZ-TND-001,TIGO_ON_NET,90.0,0.0,0.043333,0,0,0
CDR-V-1001096,2026-09-01 19:20:54,+25577854124,+25567282994,MO (Mobile Originated),2G_CS,128,NORMAL_CLEARING,ANSWERED,TZ-MBY-001,TIGO_ON_NET,90.0,0.0,0.035556,0,0,0
CDR-V-1001097,2026-09-01 19:21:29,+25565315621,+25571604786,MT (Mobile Terminated),3G_CS,337,NORMAL_CLEARING,ANSWERED,TZ-DAR-011,TIGO_ON_NET,180.0,0.0,0.093611,0,0,0
CDR-V-1001098,2026-09-01 19:57:53,+25565856215,+25567206399,MT (Mobile Terminated),VoLTE,258,NORMAL_CLEARING,ANSWERED,TZ-MOR-001,TIGO_ON_NET,150.0,0.0,0.071667,0,0,0
CDR-V-1001099,2026-09-01 20:01:40,+25577481242,+25568157634,MT (Mobile Terminated),VoLTE,180,NORMAL_CLEARING,ANSWERED,TZ-KIL-001,AIRTEL,135.0,46.8,0.05,0,0,0
CDR-V-1001100,2026-09-01 20:58:04,+25565573209,+25571958630,MT (Mobile Terminated),2G_CS,0,USER_BUSY,BUSY,TZ-KIL-002,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1001101,2026-09-01 20:23:22,+25577286049,+25575764849,MT (Mobile Terminated),VoLTE,92,NORMAL_CLEARING,ANSWERED,TZ-DAR-009,VODACOM,90.0,31.2,0.025556,0,0,0
CDR-V-1001102,2026-09-01 20:57:41,+25567993891,+25567174665,MT (Mobile Terminated),VoLTE,205,NORMAL_CLEARING,ANSWERED,TZ-ARU-003,TIGO_ON_NET,120.0,0.0,0.056944,0,0,0
CDR-V-1001103,2026-09-01 20:54:05,+25567674213,+25569908132,MO (Mobile Originated),VoLTE,142,NORMAL_CLEARING,ANSWERED,TZ-MWA-003,AIRTEL,135.0,46.8,0.039444,0,0,0
CDR-V-1001104,2026-09-01 20:52:46,+25567761601,+25565864648,MO (Mobile Originated),3G_CS,145,NORMAL_CLEARING,ANSWERED,TZ-TAB-001,TIGO_ON_NET,90.0,0.0,0.040278,0,0,0
CDR-V-1001105,2026-09-01 20:59:48,+25577909047,+25567825621,MO (Mobile Originated),3G_CS,77,NORMAL_CLEARING,ANSWERED,TZ-TAN-001,TIGO_ON_NET,60.0,0.0,0.021389,0,0,0
CDR-V-1001106,2026-09-01 20:57:59,+25567892182,+25565391155,MT (Mobile Terminated),VoLTE,235,NORMAL_CLEARING,ANSWERED,TZ-ZNZ-004,TIGO_ON_NET,120.0,0.0,0.065278,0,0,0
CDR-V-1001107,2026-09-01 20:07:47,+25565568436,+25561850905,MO (Mobile Originated),VoLTE,19,NORMAL_CLEARING,ANSWERED,TZ-SON-001,HALOTEL,45.0,15.6,0.005278,0,0,0
CDR-V-1001108,2026-09-01 20:55:49,+25577627276,+25567143553,MO (Mobile Originated),VoLTE,254,NORMAL_CLEARING,ANSWERED,TZ-DAR-001,TIGO_ON_NET,0.0,0.0,0.070556,0,1,0
CDR-V-1001109,2026-09-01 20:09:03,+25577511284,+25567800076,MO (Mobile Originated),2G_CS,250,NORMAL_CLEARING,ANSWERED,TZ-DAR-011,TIGO_ON_NET,150.0,0.0,0.069444,0,0,0
CDR-V-1001110,2026-09-01 20:56:04,+25571441242,+25479475621,MT (Mobile Terminated),VoLTE,55,NORMAL_CLEARING,ANSWERED,TZ-DAR-012,INTL_KENYA,250.0,120.0,0.015278,0,0,0
CDR-V-1001111,2026-09-01 20:58:18,+25577285225,+25578327068,MO (Mobile Originated),VoLTE,277,NORMAL_CLEARING,ANSWERED,TZ-DAR-008,AIRTEL,225.0,78.0,0.076944,0,0,0
CDR-V-1001112,2026-09-01 20:33:32,+25571475727,+25577788331,MO (Mobile Originated),2G_CS,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-TAR-001,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1001113,2026-09-01 20:35:33,+25571701804,+25567192898,MO (Mobile Originated),3G_CS,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-MWA-003,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1001114,2026-09-01 20:59:38,+25577639926,+25575450299,MO (Mobile Originated),VoLTE,105,NORMAL_CLEARING,ANSWERED,TZ-NJO-001,VODACOM,90.0,31.2,0.029167,0,0,0
CDR-V-1001115,2026-09-01 20:33:02,+25577246991,+25569264199,MO (Mobile Originated),VoLTE,390,NORMAL_CLEARING,ANSWERED,TZ-DAR-001,AIRTEL,0.0,101.4,0.108333,0,1,0
CDR-V-1001116,2026-09-01 20:00:46,+25565154537,+25575569162,MT (Mobile Terminated),VoLTE,195,NORMAL_CLEARING,ANSWERED,TZ-ZNZ-004,VODACOM,180.0,62.4,0.054167,0,0,0
CDR-V-1001117,2026-09-01 20:26:18,+25571783823,+25578846503,MO (Mobile Originated),VoLTE,379,NORMAL_CLEARING,ANSWERED,TZ-DAR-001,AIRTEL,0.0,98.54,0.105278,0,1,0
CDR-V-1001118,2026-09-01 20:01:34,+25577530321,+25573208255,MO (Mobile Originated),3G_CS,160,NORMAL_CLEARING,ANSWERED,TZ-DAR-012,TTCL,135.0,46.8,0.044444,0,0,0
CDR-V-1001119,2026-09-01 20:38:35,+25565200198,+25577376232,MO (Mobile Originated),VoLTE,58,UPLINK_INTERFERENCE,DROPPED,TZ-ZNZ-003,TIGO_ON_NET,30.0,0.0,0.016111,1,0,0
CDR-V-1001120,2026-09-01 20:32:46,+25565547011,+25575205881,MT (Mobile Terminated),2G_CS,235,NORMAL_CLEARING,ANSWERED,TZ-DAR-015,VODACOM,180.0,62.4,0.065278,0,0,0
CDR-V-1001121,2026-09-01 20:02:22,+25577841119,+25567361036,MO (Mobile Originated),VoLTE,335,NORMAL_CLEARING,ANSWERED,TZ-ZNZ-001,TIGO_ON_NET,180.0,0.0,0.093056,0,0,0
CDR-V-1001122,2026-09-01 20:41:28,+25571112210,+25567654965,MT (Mobile Terminated),3G_CS,124,NORMAL_CLEARING,ANSWERED,TZ-TAN-001,TIGO_ON_NET,90.0,0.0,0.034444,0,0,0
CDR-V-1001123,2026-09-01 20:15:49,+25565589943,+25565204251,MO (Mobile Originated),2G_CS,0,USER_BUSY,BUSY,TZ-DAR-007,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1001124,2026-09-01 20:30:06,+25571992744,+25567674101,MO (Mobile Originated),VoLTE,67,NORMAL_CLEARING,ANSWERED,TZ-ARU-002,TIGO_ON_NET,60.0,0.0,0.018611,0,0,0
CDR-V-1001125,2026-09-01 20:09:16,+25571611265,+25573453386,MO (Mobile Originated),VoLTE,190,NORMAL_CLEARING,ANSWERED,TZ-DAR-011,TTCL,180.0,62.4,0.052778,0,0,0
CDR-V-1001126,2026-09-01 20:18:37,+25577936865,+25576690961,MO (Mobile Originated),VoLTE,268,NORMAL_CLEARING,ANSWERED,TZ-MTW-001,VODACOM,225.0,78.0,0.074444,0,0,0
CDR-V-1001127,2026-09-01 20:25:40,+25565984199,+25577202127,MO (Mobile Originated),VoLTE,159,NORMAL_CLEARING,ANSWERED,TZ-TAN-002,TIGO_ON_NET,90.0,0.0,0.044167,0,0,0
CDR-V-1001128,2026-09-01 20:15:33,+25567921401,+25571405187,MT (Mobile Terminated),3G_CS,172,NORMAL_CLEARING,ANSWERED,TZ-DAR-015,TIGO_ON_NET,90.0,0.0,0.047778,0,0,0
CDR-V-1001129,2026-09-01 20:39:59,+25567572700,+25472784367,MO (Mobile Originated),2G_CS,153,NORMAL_CLEARING,ANSWERED,TZ-ARU-002,INTL_KENYA,750.0,360.0,0.0425,0,0,0
CDR-V-1001130,2026-09-01 20:26:48,+25577116929,+25575204622,MO (Mobile Originated),2G_CS,187,NORMAL_CLEARING,ANSWERED,TZ-MWA-002,VODACOM,180.0,62.4,0.051944,0,0,0
CDR-V-1001131,2026-09-01 20:09:28,+25565894544,+25565361946,MT (Mobile Terminated),VoLTE,161,NORMAL_CLEARING,ANSWERED,TZ-PEM-001,TIGO_ON_NET,90.0,0.0,0.044722,0,0,0
CDR-V-1001132,2026-09-01 20:02:23,+25577446198,+25568293412,MO (Mobile Originated),VoLTE,280,NORMAL_CLEARING,ANSWERED,TZ-MTW-001,AIRTEL,225.0,78.0,0.077778,0,0,0
CDR-V-1001133,2026-09-01 20:36:47,+25571910891,+25565909713,MO (Mobile Originated),CS_VOICE,1,CALLER_ABANDON,NO_ANSWER_FLASH,TZ-MAR-001,FRAUD_PREMIUM,0.0,0.0,0.000278,0,0,1
CDR-V-1001134,2026-09-01 20:56:58,+25577531071,+25575552310,MO (Mobile Originated),VoLTE,191,NORMAL_CLEARING,ANSWERED,TZ-DAR-001,VODACOM,0.0,49.66,0.053056,0,1,0
CDR-V-1001135,2026-09-01 20:45:34,+25571571706,+25567908791,MT (Mobile Terminated),2G_CS,32,NORMAL_CLEARING,ANSWERED,TZ-DAR-002,TIGO_ON_NET,30.0,0.0,0.008889,0,0,0
CDR-V-1001136,2026-09-01 20:37:35,+25565644719,+25577509896,MT (Mobile Terminated),3G_CS,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-MBY-002,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1001137,2026-09-01 20:51:51,+25565552259,+25565267846,MT (Mobile Terminated),3G_CS,0,USER_BUSY,BUSY,TZ-MOR-001,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1001138,2026-09-01 20:09:16,+25565318964,+25577346106,MT (Mobile Terminated),VoLTE,36,NORMAL_CLEARING,ANSWERED,TZ-TAN-003,TIGO_ON_NET,30.0,0.0,0.01,0,0,0
CDR-V-1001139,2026-09-01 20:14:04,+25571771652,+25565498730,MO (Mobile Originated),2G_CS,77,NORMAL_CLEARING,ANSWERED,TZ-DAR-010,TIGO_ON_NET,60.0,0.0,0.021389,0,0,0
CDR-V-1001140,2026-09-01 20:58:16,+25567155699,+25575106712,MO (Mobile Originated),VoLTE,247,NORMAL_CLEARING,ANSWERED,TZ-DOM-002,VODACOM,225.0,78.0,0.068611,0,0,0
CDR-V-1001141,2026-09-01 20:59:50,+25571897376,+25574954151,MO (Mobile Originated),VoLTE,0,USER_BUSY,BUSY,TZ-DAR-015,VODACOM,0.0,0.0,0.0,0,0,0
CDR-V-1001142,2026-09-01 20:54:24,+25577286540,+25561529084,MO (Mobile Originated),VoLTE,38,NORMAL_CLEARING,ANSWERED,TZ-DAR-015,HALOTEL,45.0,15.6,0.010556,0,0,0
CDR-V-1001143,2026-09-01 20:14:16,+25577703853,+25571216249,MT (Mobile Terminated),VoLTE,190,NORMAL_CLEARING,ANSWERED,TZ-DOM-003,TIGO_ON_NET,120.0,0.0,0.052778,0,0,0
CDR-V-1001144,2026-09-01 20:58:05,+25567656011,+25575715772,MT (Mobile Terminated),VoLTE,245,NORMAL_CLEARING,ANSWERED,TZ-TAN-001,VODACOM,225.0,78.0,0.068056,0,0,0
CDR-V-1001145,2026-09-01 20:02:32,+25565787277,+25571945857,MO (Mobile Originated),2G_CS,353,NORMAL_CLEARING,ANSWERED,TZ-ZNZ-003,TIGO_ON_NET,180.0,0.0,0.098056,0,0,0
CDR-V-1001146,2026-09-01 20:52:32,+25567137581,+25567948637,MT (Mobile Terminated),3G_CS,0,USER_BUSY,BUSY,TZ-SHI-001,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1001147,2026-09-01 20:24:17,+25577617033,+25567793520,MO (Mobile Originated),3G_CS,0,USER_BUSY,BUSY,TZ-IRI-001,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1001148,2026-09-01 20:29:46,+25567733801,+13140419673,MT (Mobile Terminated),2G_CS,132,NORMAL_CLEARING,ANSWERED,TZ-DOM-001,INTL_USA,1350.0,600.0,0.036667,0,0,0
CDR-V-1001149,2026-09-01 20:15:38,+25567403257,+25472492527,MT (Mobile Terminated),2G_CS,19,RADIO_LINK_FAILURE,DROPPED,TZ-DOM-003,INTL_KENYA,250.0,120.0,0.005278,1,0,0
CDR-V-1001150,2026-09-01 20:53:24,+25577246991,+25575467623,MO (Mobile Originated),VoLTE,239,NORMAL_CLEARING,ANSWERED,TZ-DAR-001,VODACOM,0.0,62.14,0.066389,0,1,0
CDR-V-1001151,2026-09-01 20:04:44,+25565910389,+25561353163,MT (Mobile Terminated),VoLTE,288,NORMAL_CLEARING,ANSWERED,TZ-DOM-003,HALOTEL,225.0,78.0,0.08,0,0,0
CDR-V-1001152,2026-09-01 20:38:25,+25565752048,+25567336830,MT (Mobile Terminated),VoLTE,162,NORMAL_CLEARING,ANSWERED,TZ-DAR-007,TIGO_ON_NET,90.0,0.0,0.045,0,0,0
CDR-V-1001153,2026-09-01 20:01:03,+25567429196,+25567688702,MO (Mobile Originated),3G_CS,279,NORMAL_CLEARING,ANSWERED,TZ-PWA-002,TIGO_ON_NET,150.0,0.0,0.0775,0,0,0
CDR-V-1001154,2026-09-01 20:04:29,+25571783823,+25574126584,MO (Mobile Originated),VoLTE,193,NORMAL_CLEARING,ANSWERED,TZ-DAR-001,VODACOM,0.0,50.18,0.053611,0,1,0
CDR-V-1001155,2026-09-01 20:58:57,+25565598560,+25577902390,MT (Mobile Terminated),2G_CS,173,NORMAL_CLEARING,ANSWERED,TZ-SHI-001,TIGO_ON_NET,90.0,0.0,0.048056,0,0,0
CDR-V-1001156,2026-09-01 20:38:12,+25567937302,+25571563837,MT (Mobile Terminated),2G_CS,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-DAR-002,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1001157,2026-09-01 20:02:17,+25567298202,+25567190314,MO (Mobile Originated),3G_CS,318,NORMAL_CLEARING,ANSWERED,TZ-SON-001,TIGO_ON_NET,180.0,0.0,0.088333,0,0,0
CDR-V-1001158,2026-09-01 20:27:28,+25567786128,+25575795826,MT (Mobile Terminated),2G_CS,53,HANDOVER_FAILURE,DROPPED,TZ-ARU-002,VODACOM,45.0,15.6,0.014722,1,0,0
CDR-V-1001159,2026-09-01 20:10:14,+25577979727,+25574862202,MO (Mobile Originated),3G_CS,15,NORMAL_CLEARING,ANSWERED,TZ-DAR-002,VODACOM,45.0,15.6,0.004167,0,0,0
CDR-V-1001160,2026-09-01 20:56:59,+25565875089,+25578288861,MO (Mobile Originated),2G_CS,37,UPLINK_INTERFERENCE,DROPPED,TZ-MWA-002,AIRTEL,45.0,15.6,0.010278,1,0,0
CDR-V-1001161,2026-09-01 20:24:45,+25565583694,+25568208806,MO (Mobile Originated),VoLTE,48,HANDOVER_FAILURE,DROPPED,TZ-DAR-009,AIRTEL,45.0,15.6,0.013333,1,0,0
CDR-V-1001162,2026-09-01 20:44:58,+25577479798,+25574931289,MO (Mobile Originated),3G_CS,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-MWA-001,VODACOM,0.0,0.0,0.0,0,0,0
CDR-V-1001163,2026-09-01 20:24:54,+25571996151,+25575790857,MT (Mobile Terminated),2G_CS,354,NORMAL_CLEARING,ANSWERED,TZ-TAB-001,VODACOM,270.0,93.6,0.098333,0,0,0
CDR-V-1001164,2026-09-01 20:05:16,+25571841071,+25571902271,MT (Mobile Terminated),2G_CS,32,NORMAL_CLEARING,ANSWERED,TZ-TAR-001,TIGO_ON_NET,30.0,0.0,0.008889,0,0,0
CDR-V-1001165,2026-09-01 20:27:00,+25567395120,+25565964819,MO (Mobile Originated),2G_CS,75,NORMAL_CLEARING,ANSWERED,TZ-ZNZ-004,TIGO_ON_NET,60.0,0.0,0.020833,0,0,0
CDR-V-1001166,2026-09-01 20:56:45,+25577804505,+25565489015,MT (Mobile Terminated),3G_CS,220,NORMAL_CLEARING,ANSWERED,TZ-ZNZ-004,TIGO_ON_NET,120.0,0.0,0.061111,0,0,0
CDR-V-1001167,2026-09-01 20:13:52,+25571256900,+25567794809,MO (Mobile Originated),3G_CS,17,NORMAL_CLEARING,ANSWERED,TZ-TAR-001,TIGO_ON_NET,30.0,0.0,0.004722,0,0,0
CDR-V-1001168,2026-09-01 20:54:55,+25577493262,+25575829400,MT (Mobile Terminated),VoLTE,0,USER_BUSY,BUSY,TZ-DAR-001,VODACOM,0.0,0.0,0.0,0,0,0
CDR-V-1001169,2026-09-01 20:25:25,+25571365503,+25565733693,MO (Mobile Originated),VoLTE,333,NORMAL_CLEARING,ANSWERED,TZ-ARU-002,TIGO_ON_NET,180.0,0.0,0.0925,0,0,0
CDR-V-1001170,2026-09-01 20:59:11,+25571119927,+25574799633,MT (Mobile Terminated),VoLTE,182,NORMAL_CLEARING,ANSWERED,TZ-TAN-003,VODACOM,180.0,62.4,0.050556,0,0,0
CDR-V-1001171,2026-09-01 20:27:04,+25577684352,+25575908783,MO (Mobile Originated),VoLTE,59,NORMAL_CLEARING,ANSWERED,TZ-KIL-003,VODACOM,45.0,15.6,0.016389,0,0,0
CDR-V-1001172,2026-09-01 20:54:14,+25577246991,+25568656642,MO (Mobile Originated),VoLTE,398,NORMAL_CLEARING,ANSWERED,TZ-DAR-001,AIRTEL,0.0,103.48,0.110556,0,1,0
CDR-V-1001173,2026-09-01 20:19:42,+25567327337,+25578843320,MO (Mobile Originated),2G_CS,115,NORMAL_CLEARING,ANSWERED,TZ-ZNZ-002,AIRTEL,90.0,31.2,0.031944,0,0,0
CDR-V-1001174,2026-09-01 20:43:59,+25571168941,+25571617776,MT (Mobile Terminated),2G_CS,41,UPLINK_INTERFERENCE,DROPPED,TZ-ARU-001,TIGO_ON_NET,30.0,0.0,0.011389,1,0,0
CDR-V-1001175,2026-09-01 20:26:54,+25565431727,+25574735341,MO (Mobile Originated),VoLTE,0,TRUNK_CIRCUIT_CONGESTION,CONGESTION_BLOCKED,TZ-DOM-002,VODACOM,0.0,0.0,0.0,0,0,0
CDR-V-1001176,2026-09-01 20:49:33,+25567275133,+25571651833,MT (Mobile Terminated),2G_CS,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-DAR-009,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1001177,2026-09-01 20:07:30,+25565535214,+25471487474,MO (Mobile Originated),VoLTE,74,NORMAL_CLEARING,ANSWERED,TZ-NJO-001,INTL_KENYA,500.0,240.0,0.020556,0,0,0
CDR-V-1001178,2026-09-01 20:44:40,+25567623956,+25571533929,MT (Mobile Terminated),2G_CS,139,NORMAL_CLEARING,ANSWERED,TZ-DAR-014,TIGO_ON_NET,90.0,0.0,0.038611,0,0,0
CDR-V-1001179,2026-09-01 20:09:14,+25567494244,+25574790580,MT (Mobile Terminated),3G_CS,288,NORMAL_CLEARING,ANSWERED,TZ-SNG-001,VODACOM,225.0,78.0,0.08,0,0,0
CDR-V-1001180,2026-09-01 20:09:56,+25577532993,+25562499019,MO (Mobile Originated),VoLTE,148,NORMAL_CLEARING,ANSWERED,TZ-TAN-003,HALOTEL,135.0,46.8,0.041111,0,0,0
CDR-V-1001181,2026-09-01 20:38:54,+25565103876,+25565428226,MO (Mobile Originated),2G_CS,0,USER_BUSY,BUSY,TZ-KIG-001,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1001182,2026-09-01 20:16:19,+25577593975,+25577903989,MO (Mobile Originated),2G_CS,74,NORMAL_CLEARING,ANSWERED,TZ-SON-001,TIGO_ON_NET,60.0,0.0,0.020556,0,0,0
CDR-V-1001183,2026-09-01 20:04:19,+25567733801,+25571734388,MT (Mobile Terminated),VoLTE,270,NORMAL_CLEARING,ANSWERED,TZ-DOM-001,TIGO_ON_NET,150.0,0.0,0.075,0,0,0
CDR-V-1001184,2026-09-01 20:30:05,+25565176452,+25576919708,MO (Mobile Originated),VoLTE,0,USER_BUSY,BUSY,TZ-DAR-003,VODACOM,0.0,0.0,0.0,0,0,0
CDR-V-1001185,2026-09-01 20:58:24,+25577808029,+25571280072,MO (Mobile Originated),VoLTE,0,USER_BUSY,BUSY,TZ-DAR-009,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1001186,2026-09-01 20:01:45,+25571168492,+25571532491,MO (Mobile Originated),2G_CS,26,NORMAL_CLEARING,ANSWERED,TZ-DOM-003,TIGO_ON_NET,30.0,0.0,0.007222,0,0,0
CDR-V-1001187,2026-09-01 20:13:09,+25565782039,+25571283720,MT (Mobile Terminated),3G_CS,332,NORMAL_CLEARING,ANSWERED,TZ-KIG-001,TIGO_ON_NET,180.0,0.0,0.092222,0,0,0
CDR-V-1001188,2026-09-01 20:37:36,+25565598560,+25576305065,MO (Mobile Originated),3G_CS,119,UPLINK_INTERFERENCE,DROPPED,TZ-SHI-001,VODACOM,90.0,31.2,0.033056,1,0,0
CDR-V-1001189,2026-09-01 20:20:48,+25567764662,+25569854777,MO (Mobile Originated),3G_CS,0,USER_BUSY,BUSY,TZ-DAR-009,AIRTEL,0.0,0.0,0.0,0,0,0
CDR-V-1001190,2026-09-01 21:04:30,+25577860939,+25565844996,MO (Mobile Originated),2G_CS,196,NORMAL_CLEARING,ANSWERED,TZ-SNG-001,TIGO_ON_NET,120.0,0.0,0.054444,0,0,0
CDR-V-1001191,2026-09-01 21:25:41,+25577637966,+25567865757,MT (Mobile Terminated),VoLTE,22,NORMAL_CLEARING,ANSWERED,TZ-TAN-001,TIGO_ON_NET,30.0,0.0,0.006111,0,0,0
CDR-V-1001192,2026-09-01 21:34:02,+25571780566,+25573706115,MT (Mobile Terminated),3G_CS,0,TRUNK_CIRCUIT_CONGESTION,CONGESTION_BLOCKED,TZ-ARU-003,TTCL,0.0,0.0,0.0,0,0,0
CDR-V-1001193,2026-09-01 21:35:08,+25567670977,+25568938201,MO (Mobile Originated),VoLTE,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-DAR-008,AIRTEL,0.0,0.0,0.0,0,0,0
CDR-V-1001194,2026-09-01 21:43:45,+25567472640,+25574851062,MT (Mobile Terminated),3G_CS,0,USER_BUSY,BUSY,TZ-KIG-001,VODACOM,0.0,0.0,0.0,0,0,0
CDR-V-1001195,2026-09-01 21:18:34,+25567464032,+25571747162,MT (Mobile Terminated),VoLTE,85,NORMAL_CLEARING,ANSWERED,TZ-KIG-001,TIGO_ON_NET,60.0,0.0,0.023611,0,0,0
CDR-V-1001196,2026-09-01 21:34:30,+25577853443,+25574613861,MT (Mobile Terminated),2G_CS,0,USER_BUSY,BUSY,TZ-MOR-001,VODACOM,0.0,0.0,0.0,0,0,0
CDR-V-1001197,2026-09-01 21:13:40,+25571988324,+25575470653,MT (Mobile Terminated),VoLTE,0,USER_BUSY,BUSY,TZ-DOM-003,VODACOM,0.0,0.0,0.0,0,0,0
CDR-V-1001198,2026-09-01 21:01:01,+25577149161,+25567822086,MT (Mobile Terminated),3G_CS,0,USER_BUSY,BUSY,TZ-KIL-002,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1001199,2026-09-01 21:08:27,+25571684791,+25577111256,MO (Mobile Originated),VoLTE,179,NORMAL_CLEARING,ANSWERED,TZ-GEI-001,TIGO_ON_NET,90.0,0.0,0.049722,0,0,0
CDR-V-1001200,2026-09-01 21:02:09,+25565517303,+25574802195,MT (Mobile Terminated),VoLTE,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-DAR-010,VODACOM,0.0,0.0,0.0,0,0,0
CDR-V-1001201,2026-09-01 21:40:17,+25577761679,+25571555856,MT (Mobile Terminated),VoLTE,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-DAR-015,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1001202,2026-09-01 21:35:01,+25571620248,+25574229989,MO (Mobile Originated),2G_CS,300,NORMAL_CLEARING,ANSWERED,TZ-DOM-003,VODACOM,225.0,78.0,0.083333,0,0,0
CDR-V-1001203,2026-09-01 21:30:46,+25565745414,+25569491974,MT (Mobile Terminated),3G_CS,24,NORMAL_CLEARING,ANSWERED,TZ-TAB-001,AIRTEL,45.0,15.6,0.006667,0,0,0
CDR-V-1001204,2026-09-01 21:24:06,+25571186243,+25567404244,MO (Mobile Originated),3G_CS,66,NORMAL_CLEARING,ANSWERED,TZ-KAH-001,TIGO_ON_NET,60.0,0.0,0.018333,0,0,0
CDR-V-1001205,2026-09-01 21:21:46,+25565216006,+25577970460,MT (Mobile Terminated),VoLTE,315,NORMAL_CLEARING,ANSWERED,TZ-TAB-001,TIGO_ON_NET,180.0,0.0,0.0875,0,0,0
CDR-V-1001206,2026-09-01 21:08:18,+25571915509,+25578739463,MT (Mobile Terminated),2G_CS,227,NORMAL_CLEARING,ANSWERED,TZ-TND-001,AIRTEL,180.0,62.4,0.063056,0,0,0
CDR-V-1001207,2026-09-01 21:06:46,+25567477496,+25578447515,MT (Mobile Terminated),VoLTE,0,USER_BUSY,BUSY,TZ-TAR-001,AIRTEL,0.0,0.0,0.0,0,0,0
CDR-V-1001208,2026-09-01 21:44:10,+25565569063,+25565578181,MO (Mobile Originated),2G_CS,135,NORMAL_CLEARING,ANSWERED,TZ-KIL-001,TIGO_ON_NET,90.0,0.0,0.0375,0,0,0
CDR-V-1001209,2026-09-01 21:22:58,+25571862400,+25569621083,MO (Mobile Originated),VoLTE,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-TND-001,AIRTEL,0.0,0.0,0.0,0,0,0
CDR-V-1001210,2026-09-01 21:47:55,+25571528379,+25568221437,MT (Mobile Terminated),VoLTE,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-ZNZ-004,AIRTEL,0.0,0.0,0.0,0,0,0
CDR-V-1001211,2026-09-01 21:20:32,+25567784733,+25576664451,MO (Mobile Originated),2G_CS,57,NORMAL_CLEARING,ANSWERED,TZ-DAR-011,VODACOM,45.0,15.6,0.015833,0,0,0
CDR-V-1001212,2026-09-01 21:28:17,+25577569945,+25567941316,MO (Mobile Originated),VoLTE,0,USER_BUSY,BUSY,TZ-KIL-001,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1001213,2026-09-01 21:37:30,+25571353495,+25569966980,MT (Mobile Terminated),VoLTE,127,NORMAL_CLEARING,ANSWERED,TZ-DAR-013,AIRTEL,135.0,46.8,0.035278,0,0,0
CDR-V-1001214,2026-09-01 21:23:44,+25571320638,+25575725221,MO (Mobile Originated),VoLTE,195,NORMAL_CLEARING,ANSWERED,TZ-DAR-014,VODACOM,180.0,62.4,0.054167,0,0,0
CDR-V-1001215,2026-09-01 21:36:26,+25577708059,+25574212171,MO (Mobile Originated),VoLTE,0,USER_BUSY,BUSY,TZ-ARU-003,VODACOM,0.0,0.0,0.0,0,0,0
CDR-V-1001216,2026-09-01 21:37:51,+25567682789,+25569531674,MO (Mobile Originated),2G_CS,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-SON-001,AIRTEL,0.0,0.0,0.0,0,0,0
CDR-V-1001217,2026-09-01 21:20:49,+25567438548,+25567656381,MT (Mobile Terminated),2G_CS,0,NO_ANSWER_TIMEOUT,NO_ANSWER,TZ-NJO-001,TIGO_ON_NET,0.0,0.0,0.0,0,0,0
CDR-V-1001218,2026-09-01 21:02:51,+25577805486,+25472950950,MO (Mobile Originated),VoLTE,282,NORMAL_CLEARING,ANSWERED,TZ-DAR-003,INTL_KENYA,1250.0,600.0,0.078333,0,0,0
